"V1"
"FCER1G"
"AIF1"
"FCN1"
"CTSS"
"LST1"
"TYROBP"
"LYZ"
"CD52"
"LAPTM5"
"OAZ1"
"SH3BGRL3"
"CSTA"
"PSAP"
"ARHGDIB"
"S100A12"
"VIM"
"SOD2"
"COTL1"
"CST3"
"BCL2A1"
"SERPINA1"
"MS4A6A"
"NFKBIA"
"S100A9"
"PABPC1"
"S100A11"
"S100A4"
"ITGB2"
"CD14"
"GMFG"
"PFN1"
"S100A10"
"HLA-DRA"
"HLA-DPA1"
"ARPC3"
"GPX1"
"PLAUR"
"LGALS1"
"HLA-DPB1"
"HLA-DRB1"
"SRGN"
"G0S2"
"MNDA"
"LCP1"
"FTH1"
"S100A8"
"TSPO"
"C5AR1"
"DUSP1"
"FPR1"
"FTL"
"HLA-A"
"ARPC1B"
"CD74"
"ARPC2"
"ZFP36"
"ATP5E"
"JUNB"
"NCF2"
"C1orf162"
"IL1B"
"ANXA1"
"HCK"
"IER3"
"PPP1R15A"
"LSP1"
"CPVL"
"PFDN5"
"AP1S2"
"UBC"
"PLEK"
"C10orf54"
"CD37"
"MYL6"
"CARD16"
"TKT"
"CXCL8"
"CORO1A"
"CSF3R"
"JAML"
"NAMPT"
"CD53"
"VCAN"
"CFP"
"TAGLN2"
"HCST"
"FGL2"
"CCL3"
"GRN"
"EMP3"
"RGS2"
"CCL3L3"
"SERF2"
"TYMP"
"UBA52"
"HLA-E"
"ARRB2"
"EVI2B"
"RIPK2"
"SAT1"
"H3F3B"
"CXCL2"
"ASAH1"
"RHOA"
"FOSB"
"CYBB"
"CD83"
"ALDOA"
"CD48"
"LIMD2"
"RILPL2"
"CTSB"
"FXYD5"
"GAPDH"
"LGALS2"
"MXD1"
"SELL"
"PILRA"
"CLIC1"
"FOS"
"HLA-C"
"CFL1"
"PTPRC"
"CD44"
"TALDO1"
"FGR"
"MPEG1"
"SLC2A3"
"PYCARD"
"NPC2"
"HLA-DQB1"
"MALAT1"
"IER2"
"DDX5"
"HCLS1"
"LINC00936"
"RNASET2"
"RNF130"
"LILRB2"
"CYTIP"
"SAMSN1"
"DAZAP2"
"PLBD1"
"HLA-DMA"
"RPS9"
"SLC25A6"
"CD55"
"HLA-DMB"
"GPR183"
"MCL1"
"SLC11A1"
"TNFSF13B"
"CLEC7A"
"SAMHD1"
"STXBP2"
"RP11-386I14.4"
"ITM2B"
"LY86"
"CLEC4E"
"TNFRSF1B"
"ACTB"
"CYBA"
"COX4I1"
"GPSM3"
"FYB"
"SERPINB1"
"RPS13"
"AGTRAP"
"HCAR3"
"EREG"
"HLA-DRB6"
"CD36"
"TNFAIP3"
"PPT1"
"FCGRT"
"CXCL3"
"TMEM176B"
"HCAR2"
"GSTP1"
"RNASE6"
"VAMP8"
"LTA4H"
"TIMP1"
"IFITM2"
"CASP1"
"RPL28"
"UCP2"
"CTSD"
"BIN2"
"GLIPR1"
"MYL12A"
"TREM1"
"CAPG"
"CLEC12A"
"NR4A2"
"GNAI2"
"TMSB10"
"CFD"
"ZYX"
"STX11"
"S100A6"
"TMSB4X"
"FOLR3"
"RP11-1143G9.4"
"EIF1"
"HLA-B"
"YWHAB"
"GIMAP7"
"CAP1"
"RPL26"
"TXNIP"
"GIMAP4"
"ANXA2"
"ARPC5"
"GLRX"
"CALM2"
"LINC01272"
"PSME1"
"TMSB4XP4"
"RAC2"
"RGS19"
"POU2F2"
"MTND1P23"
"RPL23"
"DUSP6"
"RPL39"
"RPS16"
"ZFP36L2"
"MYL12B"
"RPS11"
"GCA"
"RPS28"
"RPS24"
"NCF1C"
"IGSF6"
"PRR13"
"HLA-F"
"RHOG"
"RPL8"
"RPL27"
"PTPN6"
"FKBP1A"
"NAPSB"
"EVI2A"
"CPPED1"
"PRELID1"
"NUP214"
"PSMB9"
"FCGR3A"
"SH3BGRL"
"LRRC25"
"PSMB8"
"SPI1"
"CAPZB"
"PTMA"
"PSMA7"
"NAGK"
