"x"
"APELA"
"ARC"
"BMP4"
"BMPR1A"
"BPTF"
"CDC73"
"COL11A1"
"COL12A1"
"COL4A2"
"COL5A1"
"COL5A2"
"COL6A1"
"COL7A1"
"COL8A1"
"CTNNB1"
"CTR9"
"DKK1"
"DUSP1"
"DUSP2"
"DUSP4"
"DUSP5"
"EOMES"
"EPB41L5"
"EXT1"
"FGF8"
"FN1"
"GATA4"
"GATA6"
"GDF3"
"HDAC1"
"HMGA2"
"HNF1B"
"HOXC11"
"HSBP1"
"INHBA"
"ITGA4"
"ITGA5"
"ITGA7"
"ITGAV"
"ITGB2"
"ITGB5"
"KIF16B"
"LAMA3"
"LAMB1"
"LAMB3"
"LAMC1"
"LEO1"
"LHX1"
"MACROH2A1"
"MED12"
"MESP1"
"MIXL1"
"MMP14"
"MMP15"
"MMP2"
"MMP8"
"MMP9"
"NANOG"
"NKX2-1"
"NODAL"
"NOG"
"NOTCH1"
"ONECUT1"
"PAF1"
"PAX9"
"PELO"
"POU5F1"
"RTF1"
"SETD2"
"SMAD2"
"SMAD3"
"SMAD4"
"SOX17"
"SOX2"
"SOX7"
"SSBP3"
"TBX20"
"VTN"
"ZFP36L1"
