"V1"
"DCN"
"LUM"
"MGP"
"C1S"
"SERPING1"
"CFD"
"GPX3"
"ADH1B"
"C1R"
"EFEMP1"
"APOD"
"CXCL12"
"MFAP4"
"C7"
"DPT"
"CCDC80"
"NUPR1"
"LGALS1"
"MGST1"
"CD63"
"IFITM3"
"ZFP36"
"C3"
"EGR1"
"GSN"
"FTL"
"LAPTM4A"
"SERPINF1"
"SPARCL1"
"IGFBP7"
"SOCS3"
"GPNMB"
"RPS27"
"FOS"
"ANXA2"
"JUNB"
"S100A6"
"S100A13"
"FBLN1"
"NNMT"
"TNFAIP6"
"CYBRD1"
"COL1A2"
"EIF1"
"CXCL14"
"IGFBP6"
"FGF7"
"MFAP5"
"S100A4"
"JUN"
"FSTL1"
"VIM"
"COL6A3"
"CST3"
"PLA2G2A"
"RPL7"
"EEF1A1"
"CCL2"
"FBLN5"
"COL3A1"
"RPL21"
"CTSK"
"FOSB"
"SRPX"
"IGFBP5"
"CLU"
"PLAC9"
"ZFP36L1"
"RPL31"
"SFRP2"
"TIMP2"
"TXNIP"
"SPARC"
"RPL35A"
"GADD45B"
"RPS3A"
"RPL32"
"PTGDS"
"TIMP1"
"SEPP1"
"CD99"
"RPL10"
"S100A10"
"RPL11"
"MT2A"
"IFI27"
"MMP2"
"RPS11"
"FBN1"
"RPL30"
"RPLP0"
"IFITM1"
"RPS4Y1"
"MYC"
"CYR61"
"CFH"
"RARRES2"
"OLFML3"
"COL1A1"
"RPS15A"
"LGALS3"
"LHFP"
"TMEM176B"
"RPS25"
"TIMP3"
"OGN"
"IGFBP4"
"ANXA1"
"PLPP3"
"RPL9"
"PODN"
"TOMM7"
"PRELP"
"RPS18"
"PCOLCE"
"EMP1"
"ITM2B"
"RPL34"
"IGFBP3"
"SELM"
"H3F3B"
"SOD2"
"RPS12"
"CALD1"
"IFITM2"
"RPS6"
"RPLP2"
"PFDN5"
"SCARA5"
"RPL24"
"RPS27A"
"RPL13A"
"SERF2"
"DNAJB1"
"ITM2A"
"LRP1"
"RPS23"
"RPL23A"
"COL6A1"
"ABCA8"
"PMP22"
"ABI3BP"
"RPL9P9"
"NEGR1"
"TMSB10"
"FMO2"
"SPRY1"
"GNG11"
"SGCE"
"FHL1"
"RPL19"
"HSPB6"
"COL6A2"
"PDGFRA"
"RPL12"
"RPL37"
"ATF3"
"RPS20"
"RPS29"
"ZFP36L2"
"ISLR"
"TMEM59"
"LAMA4"
"SVEP1"
"PNRC1"
"TNFSF13B"
"RPL13"
"ECM2"
"CCNL1"
"RPL27A"
"KLF4"
"MFGE8"
"TMEM176A"
"PTN"
"DUSP1"
"ASPN"
"FN1"
"PLPP1"
"TSHZ2"
"LAMC1"
"RPS13"
"SEC62"
"UAP1"
"CPB1"
"SFRP1"
"IER2"
"PLTP"
"GEM"
"ANXA5"
"PPIB"
"ID3"
"NPC2"
"NRP1"
"CLEC2B"
"CD34"
"COL14A1"
"CDKN1A"
"PSAP"
"COMMD6"
"FBLN2"
"THBS1"
"MIR4435-2HG"
"TCEB1"
"PTGS2"
"MEDAG"
"CYCS"
"HMOX1"
"SERPINE1"
"LINC00152"
"IL6"
"RP11-543P15.1"
"TNFRSF12A"
"CTSL"
"EIF1B"
"HAS2"
"BDKRB1"
"CREM"
"NAMPT"
"MT1A"
"CD44"
"RGS2"
"TCEAL9"
"HSPD1"
"MT1M"
"AC090498.1"
"SELK"
"LDHA"
"HSPA8"
"DNAJA1"
"GPRC5A"
"SUB1"
"C11orf96"
"HSPH1"
"RND3"
"NR4A3"
"SEC61G"
"HSP90AB1"
"ERRFI1"
"ICAM1"
"RAN"
"ALDH1A3"
"RP11-761N21.2"
"SDCBP"
"BCL2A1"
"CXCL1"
"UGDH"
"GFPT2"
"RP11-234A1.1"
"MAT2A"
"S100A9"
"CD59"
"RP4-765C7.2"
"RPS10"
"NFKBIA"
"RPL39P3"
"PRDX1"
"IL1R1"
"ATP13A3"
"DDX21"
"SLC38A2"
"MAP1LC3B"
"CD55"
"TFPI2"
"POMP"
"PLAUR"
"SERPINB2"
"SLPI"
"CCDC71L"
"SQSTM1"
"VEGFA"
"LIF"
"RP11-466H18.1"
"HSPB8"
"TM4SF1"
"COX6C"
"MT2P1"
"TUBA1C"
"CTD-2287O16.1"
"TNFAIP3"
"EIF4A3"
"RPL26P19"
"IER3"
"CEBPB"
"IL6ST"
"KLHL21"
"EGR3"
"TAGLN2"
"PEA15"
"PRNP"
"MT1X"
"USMG5"
"KLF6"
"GADD45A"
"HP"
"CYP1B1"
"TXNRD1"
"HSPE1P2"
"ARF4"
"PTX3"
"SEC61B"
"ATF4"
"MT1E"
"RP11-92K2.2"
"HSPA1B"
"CAV1"
"EMP3"
"SLC39A14"
"SHFM1"
"CCL20"
"MT1G"
"AMD1"
"LMNA"
"RPL23AP42"
"RAB7A"
"RP11-425L10.1"
"MCL1"
"AKR1C1"
"YWHAG"
"SFPQ"
"GAS5"
"AC016739.2"
"INSIG1"
"NFKB1"
"UQCRB"
"UBE2D3"
"ELOVL5"
"RTN4"
"RP11-475C16.1"
"RPS27AP16"
"RPL18"
"VCAM1"
"ARID5B"
"WTAP"
"FGF2"
"ACSL4"
"ARC"
"TXNP6"
"BAG3"
"ELL2"
"RP11-864N7.2"
"RPS14"
"RPS19"
"MAGED2"
"COX7A1"
"RPL18A"
"POSTN"
"NREP"
"TUBA1A"
"RPL15"
"PLN"
"ELN"
"PXDN"
"COL5A1"
"RPS26"
"07-Sep"
"MFAP2"
"RGS5"
"RPS3"
"FAM127A"
"RPL36A"
"COL5A2"
"NDUFA13"
"S100A11"
"MDK"
"GPC3"
"SOX4"
"RPL3"
"RPS15"
"COL4A1"
"MEST"
"COL4A2"
"SERPINE2"
"NPPA-AS1"
"CALU"
"RPL36"
"TUBB"
"LAMB1"
"VCAN"
"PHPT1"
"TAGLN"
"COL15A1"
"OST4"
"CNN3"
"HMGN2"
"MYL4"
"RPS7"
"COX6A2"
"HNRNPA1"
"FXYD6"
"GNG5"
"TCF21"
"PDLIM3"
"SMPX"
"RPS4X"
"FHL2"
"MORF4L1"
"RPL41"
"HSPB7"
"TPM4"
"BEX3"
"ACTA2"
"COLEC11"
"HSBP1"
"MYH7"
"TCEB2"
"RPL10P9"
"PDIA6"
"NDUFA6"
"SERPINH1"
"02-Sep"
"DYNLT1"
"SEPW1"
"HAPLN1"
"COL21A1"
"TGFBI"
"RHOC"
"NDUFA12"
"ILK"
"DKK3"
"UQCR11"
"RAMP2"
"NDUFS5"
"MB"
"HIST1H4C"
"MINOS1"
"TMEM258"
"TNNT2"
"MYOZ2"
"KCTD12"
"SLC25A6"
"ANAPC11"
"MYL3"
"AKR1B1"
"RP11-632C17__A.1"
"BGN"
"LTBP4"
"TFPI"
"C19orf53"
"COL9A1"
"CDH11"
"EID1"
"TMA7"
"CTHRC1"
"MALAT1"
"CSRP3"
"RPL26"
"IL32"
"SRP9"
"RPL10AP6"
"ATP5G1"
"TNNI1"
"PRDX4"
"RPL6"
"EFEMP2"
"FKBP1A"
"ENG"
"RPL35"
"TNNI3"
"C12orf57"
"PRKCDBP"
"RPL27"
"HSPG2"
"LDHB"
"ITM2C"
"TCOF1"
"NFIB"
