"x"
"ACTA1"
"ADM"
"AIF1L"
"ATP2A2"
"B3GNT2"
"BAIAP2L1"
"BVES"
"CALB2"
"CLIC5"
"CNN1"
"COL2A1"
"CPE"
"CPNE5"
"CREB3L2"
"DES"
"DESI1"
"DKK3"
"DUSP14"
"DUSP2"
"DUSP5"
"EGR2"
"EHD4"
"ELAPOR2"
"EPM2AIP1"
"FAM78A"
"FEZ1"
"FOS"
"GATM"
"GJA5"
"GPX3"
"H2BC21"
"HAND2"
"HEY1"
"HSDL1"
"IGFBPL1"
"INTS6L"
"ITM2A"
"KLK6"
"LINC00842"
"LINC01844"
"MARCHF3"
"MCEMP1"
"MYBPHL"
"MYH6"
"NPPB"
"NR2F1"
"NR2F1-AS1"
"NR2F2-AS1"
"NTF4"
"PAM"
"PDE8B"
"PDLIM3"
"PDLIM4"
"PGAM2"
"PIFO"
"PJA1"
"PPP2R2B"
"PREP"
"RAB9B"
"RABGAP1L"
"RELN"
"RHOD"
"SH3KBP1"
"SHISA5"
"SLC30A3"
"SMCO4"
"SORD"
"STAR"
"SVIP"
"SYNPO2L"
"TECRL"
"TESC"
"TMEM185A"
"TUBB6"
"ULK4"
"VSNL1"
"VWDE"
"WNK1"
"ZFP36"
"ZNF385B"
