RP4-669L17.10
DARS
HNRNPKP2
AC020601.1
AC097523.2
AC073928.2
AC092484.1
GALNT13
MARCH7
SLC38A11
CSRNP3
AC067940.1
BBS5
AC016772.4
METTL5
ERICH2
GORASP2
HAT1
METAP1D
ITGA6
PDK1
RAPGEF4
AC096649.3
AC017048.3
AC079305.11
TTC30B
ZNF804A
ZC3H15
AC018867.2
ITGAV
FAM171B
COL5A2
AC006196.1
BOLL
FTCDNL1
RP11-469M7.1
PPIL3
AC007283.5
C2orf80
AC012668.2
DIRC3
PRKAG3
CCDC108
ATG9A
STK16
SLC4A3
FARSB
DOCK10
SPATA3
RAB17
AC104667.3
SNED1
AC093642.6
AC090044.1
CNTN6
CNTN4
CNTN4-AS2
MRPS10P2
EGOT
JAGN1
FANCD2OS
VHL
CHCHD4
ANKRD28
RAB5A
UBE2E1
KRT18P15
CMTM7
CRTAP
AC018359.1
AC123023.1
ZNF619
ZNF621
ULK4
HHATL
RP11-348P10.2
RP11-572O6.1
TUSC2
VPRBP
PPM1M
WDR82
STAB1
TMEM110-MUSTN1
CHDH
CACNA2D3
SPATA12
HESX1
APPL1
RP11-719N22.2
PTPRG
PSMC1P1
RP11-154H23.3
SHQ1
RP11-803B1.2
GBE1
CADM2
C3orf38
HNRNPKP4
CLDND1
CPOX
RP11-115H18.1
RETNLB
DPPA4
BTLA
C3orf17
SPICE1
NAP1L1P3
RPL7AP11
CD86
KALRN
RP11-71H17.9
RP11-666A20.4
TXNRD3
CHCHD6
PODXL2
ISY1
TRH
TMEM108
SRPRB
EPHB1
KY
PCCB
RP11-79L9.2
PRR23B
RBP2
RP11-166D18.1
CLSTN2
RPL21P39
PLSCR5
RP11-71N10.1
CPHL1P
RP11-38P22.2
RPL21P42
CCNL1
RP11-538P18.1
RP11-85M11.2
PDCD10
RP11-298O21.3
TERC
SPATA16
NAALADL2
RP11-523G9.3
PIK3CA
RP11-531F16.3
PARL
HTR3D
CAMK2N2
RP11-329B9.5
RP11-329B9.1
ETV5
HRASLS
RP11-175P19.2
RP11-135A1.3
RP11-513G11.3
AC024937.4
TM4SF19
NRROS
PIGX
MFI2
IQCG
ZNF721
GRK4
DOK7
RP11-529E10.7
AC141928.1
ADRA2C
CYTL1
C4orf50
RP11-1396O13.2
ZNF518B
TAPT1
RPS21P4
RP11-141E13.1
CLRN2
RP13-585F24.1
GPR125
RP11-453O5.1
STIM2
PCDH7
RP11-617I14.1
RP11-665I14.1
RP11-83C7.2
RP11-617D20.2
AC021860.1
RP11-472B18.1
RP11-539G18.2
RHOH
APBB2
RP11-457P14.5
BEND4
KCTD8
GABRG1
ATP10D
TXK
TEC
OCIAD2
ERVMER34-1
PDCL2
NMU
RPL7AP31
AC068620.1
RP11-257A22.1
EPHA5
RP11-807H7.1
UBA6
RP11-453E17.3
SULT1B1
ODAM
AMBN
CXCL6
NUP54
CNOT6L
MRPL1
FRAS1
NAA11
KLHL8
PKD2
RP11-145G20.1
NFKB1
UBE2D3
ARHGEF38
INTS12
COL25A1
PLA2G12A
CFI
RP11-602N24.3
RP11-148B6.2
TRAM1L1
SEC24D
RP11-170N16.1
SPRY1
RP11-93L9.1
RP11-519M16.1
RP11-427M20.1
RP11-400D2.3
CTD-2012I17.1
RP11-553P9.2
RP11-714L20.1
NAA15
SCOC
TBC1D9
INPP4B
RP11-223C24.1
RP11-364L4.3
RP11-292D4.1
EDNRA
TLR2
GLRB
GRIA2
NACA3P
RP11-97E7.1
SCRG1
RP11-161D15.1
RP11-161D15.3
TENM3
DCTD
RP11-335L23.5
CLDN22
ING2
RP11-173M11.2
RP11-217E13.1
CTD-2012J19.1
C5orf49
RP11-480D4.6
RP11-1C1.5
CT49
TRIO
CDH12
PMCHL1
CTD-2272G21.2
RP11-192H6.2
CTD-2118P12.1
GOLPH3
CTD-2186M15.3
MTMR12
CTD-2024P10.2
CTD-2127H9.1
OSMR
RP11-357F12.1
PARP8
MOCS2
SNX18
ESM1
GPBP1
SREK1IP1
RP11-434D9.1
RP11-83M16.1
CTC-498J12.1
OCLN
GUSBP3
SERF1B
RP11-589F5.4
RP11-1198D22.1
CTC-365E16.1
AGGF1
CTD-2037K23.2
AC016559.1
MTX3
ANKRD34B
RASGRF2
ATG10
XRCC4
RP11-116A1.1
NPM1P27
AC008592.3
AC008592.7
RGMB
RP11-138J23.1
RP11-120B7.1
CAMK4
EPB41L4A-AS1
TMED7-TICAM2
CTD-2544H17.1
PPIC
CEP120
CSNK1G3
RP11-93O7.5
RP11-395C3.1
ADAMTS19
KIAA1024L
GDF9
TCF7
CTB-36O1.7
TGFBI
SMAD5
CTB-1I21.1
MYOT
PKD2L2
RP11-325L7.2
EGR1
ETF1
CTB-35F21.3
NRG2
ANKHD1
SPRY4
AC091948.1
SLC26A2
CTC-367J11.1
NDST1
CTB-47B8.1
FABP6
MIR146A
SLC2A3P1
GABRP
NPM1
FGF18
C5orf50
ERGIC1
BNIP1
NSG2
CTD-2301A4.3
MAPK9
ZFP62
SERPINB6
PXDC1
RIOK1
SNRNP48
SLC35B3
HULC
TFAP2A
RP1-290I10.7
RP11-421M1.8
MAK
NEDD9
RP11-716O23.1
GMPR
ATXN1
CAP2
NUP153
RNF144B
RP11-254A17.1
RP3-369A17.4
BTN2A2
BTN2A3P
HCG11
ABT1
HIST1H2BL
HIST1H2BM
HIST1H2AL
GNL1
GTF2H4
NFKBIL1
TNF
LTB
LY6G5B
LY6G5C
PBX2
TAPSAR1
HLA-DPA3
VPS52
RP11-513I15.6
TAF11
CLPSL1
LHFPL5
TMEM217
CMTR1
RP1-153P14.3
DNAH8
DAAM2
NFYA
FOXP4
PGC
GUCA1A
GTPBP2
HSP90AB1
RP11-444E17.6
ENPP5
CYP39A1
TDRD6
PLA2G7
GSTA1
HMGCLL1
BEND6
XXbac-BPGBPG55C20.1
XXbac-BPG55C20.7
OOEP
HMGB1P39
MYO6
PHIP
RP11-342L8.2
RPL17P25
RP11-379B8.1
IBTK
DOPEY1
RP1-104O17.2
CCNC
LIN28B
PREP
RP3-359N14.2
PRDM1
AL591516.3
RP1-249H1.2
NT5DC1
RP3-486I3.7
NEPNP
NUS1
PLN
RP3-354N19.3
HINT3
PTPRK
L3MBTL3
MOXD1
BCLAF1
RP3-406A7.7
RP5-899B16.2
RP1-67K17.4
ADAT2
LTV1
RAB32
RP1-111D6.3
PPIL4
RP1-292B18.1
VIP
CNKSR3
TFB1M
RP3-395C13.1
SRP72P2
OSTCP1
PNLDC1
RP11-235G24.2
RP11-252P19.1
RP3-497J21.1
RP11-351J23.2
C6orf123
AL009178.1
RP1-137D17.2
TBP
SDK1
RP11-30B1.1
MMD2
RBAK
AC092171.4
ZNF853
FAM86LP
COL28A1
RP4-594A5.1
AC013470.6
MEOX2
AC005550.4
RP11-196O16.1
TWIST1
MACC1
DNAH11
RAPGEF5
EEF1A1P6
AC005682.7
RPS2P32
TRA2A
CCDC126
FAM221A
OSBPL3
C7orf31
AC010677.5
AC004947.2
PRR15
FKBP14
GGCT
AC083864.3
EEPD1
KIAA0895
RPS10P14
STK17A
SNHG15
AC073325.1
TNS3
FIGNL1
RPL31P35
TNRC18P2
RP11-561N12.7
GS1-124K5.3
RP11-166O4.1
TRIM74
CLDN3
ELN
LIMK1
EIF4H
LAT2
AC006014.7
AC005077.7
SPDYE9P
CCDC146
FGL2
GSAP
PTPN12
AC010091.1
CACNA2D1
SEMA3D
GRM3
AC006153.3
TVP23CP1
AC007566.11
TFPI2
AC003092.2
OCM2
KPNA7
ZNF3
PCOLCE
VGF
NAT16
AC005086.1
RP11-514P8.7
UPK3BL
FBXL13
RINT1
EFCAB10
CCDC71L
AC073071.1
IMMP2L
ST7-OT4
RNF148
RP11-807H17.1
ARF5
RP11-286H14.4
AHCYL2
SMKR1
RP11-2E11.5
MEST
COPG2
RP11-36B6.1
AC016831.7
MIR29B1
PLXNA4
AKR1B1
AKR1B15
AC009245.3
AC020983.5
ZC3HAV1
TTC26
UBN2
C7orf55-LUC7L2
SLC37A3
KIAA1147
FAM131B
OR2A9P
GIMAP5
RP5-1051J4.4
ACTR3B
EN2
CSMD1
MCPH1
CTA-398F10.1
RP11-10A14.4
RP11-10A14.5
RP11-115J16.1
C8orf74
XKR6
AF131215.8
LINC00529
BLK
LINC00681
SGCZ
RP11-13N12.2
RP11-685B14.1
RP11-1080G15.2
CSGALNACT1
LGI3
TNFRSF10D
CCDC25
RPL5P22
RPL17P33
RP11-94H18.1
TUBBP1
RP11-566H8.3
RPL23P10
GOT1L1
PPAPDC1B
C8orf86
RP11-675F6.3
HTRA4
ADAM2
CTA-392C11.2
LINC00293
RGS20
RP11-30L15.4
UBXN2B
NSMAF
AC022182.2
NPM1P6
XRCC6P4
CTD-3046C4.1
RP11-600K15.1
TERF1
RP11-463D19.2
TCEB1
RP11-367E12.4
CRISPLD1
MRPL9P1
RP11-941H19.1
FABP4
IMPA1P
ZFAND1
RP11-99H20.1
CTD-2272D18.1
LRRCC1
CA13
RP11-317J10.4
WWP1
RP11-386D6.2
CNBD1
RP11-37B2.1
RIPK2
TMEM55A
TMEM67
RPL34P18
RP11-267M23.4
RP11-267M23.6
DPY19L4
KB-1047C11.2
TSPYL5
STK3
ANKRD46
GAPDHP62
KB-1460A1.5
NACAP1
NCALD
RRM2B
KLF10
AZIN1
KB-1507C5.2
FZD6
SLC25A32
ZFPM2
ABRA
RP11-1101K5.1
CSMD3
RP11-267L5.1
MED30
EXT1
WDYHV1
TATDN1
TRIB1
LINC00861
AC083843.3
KHDRBS3
CHRAC1
TSNARE1
PYCRL
BOP1
ZNF517
VLDLR
KCNV2
CARM1P1
RP11-39K24.4
C9orf38
RPL4P5
RP11-284P20.3
CCDC171
SH3GL2
MLLT3
RP11-321L2.1
TOPORS
TMEM215
SPINK4
UBAP1
RP11-571F15.2
RPL36AP33
RGP1
MSMP
RP11-112J3.16
RP11-290L7.3
ANKRD20A2
VN2R6P
RP11-318K12.1
AQP7P1
RP11-195B21.3
RP11-764K9.4
RP11-460N11.2
CBWD5
PIP5K1B
FXN
GDA
ALDH1A1
CYP1D1P
RBM22P5
RFK
RP11-15B24.5
KIF27
SHC3
OMD
ECM2
RP11-330M2.4
NUTM2G
TEX10
RP11-82L2.1
RP11-363D24.1
PALM2
PALM2-AKAP2
COL27A1
DFNB31
TNC
GGTA1P
RABGAP1
WDR38
PTRH1
ENG
PIP5KL1
ODF2
PPP2R4
CELP
ADAMTS13
ADAMTSL2
SARDH
LL09NC01-139C3.1
OLFM1
KCNT1
EGFL7
TRAF2
NELFB
TOR4A
LINC00701
RP11-482E14.1
IL15RA
RBM17
GATA3-AS1
RP11-428L9.1
MEIG1
ACBD7
NMT2
C1QL3
TRDMT1
VIM
ARL5B
AMD1P1
NPM1P30
COMMD3-BMI1
MYO3A
GAD2
RP13-16H11.2
PTCHD3
MKX
RP11-351M16.3
CCDC7
ITGB1
RP11-462L8.1
ARL6IP1P2
MTRNR2L7
SEPT7P9
RP11-313J2.1
ZNF33B
RET
RP11-168L22.2
RP11-517P14.2
ZNF239
ZNF485
CUBNP2
CTGLF10P
RP11-292F22.5
ANTXRL
PTPN20B
C10orf53
LINC00843
FAM21A
IPMK
COX20P1
ECD
USP54
ADK
RPSAP6
RP11-487I5.4
RP11-428P16.2
HMGN2P8
RP11-113E21.1
BMPR1A
LIPK
STAMBPL1
ACTA2
FAS
MARCH5
CYP26C1
LGI1
TBC1D12
HELLS
CYP2C18
ENTPD1
ENTPD7
C10orf2
TLX1NB
NPM3
CYP17A1
SFR1
GSTO2
NHLRC2
FAM160B1
LINC00867
RGS10
RP11-572P18.1
RP11-95I16.2
PLEKHA1
FAM24B
CPXM2
OAT
LHPP
TEX36
DOCK1
RP11-109A6.3
EBF3
RP11-540N6.1
TCERG1L
PRAP1
SCGB1C1
MUC6
MUC5B
DUSP8
ASCL2
OSBPL5
RP11-23F23.3
TRIM68
HBB
UBQLNL
AKIP1
NRIP3
RP11-540A21.2
DKK3
RP13-631K18.3
RASSF10
RRAS2
RP11-452G18.2
SERGEF
LDHA
LDHC
RP11-137N23.1
NAV2
ANO5
SVIP
RP11-587D21.1
RP11-624D11.2
ARL14EP
DNAJC24
ELP4
NAT10
RP4-594L9.2
RP5-945I17.2
RP1-276E15.1
PTPRJ
CTD-2026G22.1
TRIM51FP
CD5
RP11-810P12.5
STX5
AP000721.4
KCNK7
CCDC85B
DRAP1
RBM4
RBM14-RBM4
RHOD
CTC-1337H24.1
CTC-1337H24.2
RP11-655M14.13
NUDT8
MTL5
RP11-554A11.8
MYEOV
RP11-211G23.2
RP11-626H12.1
CTD-2313N18.7
ATG16L2
RP11-632K5.3
WNT11
ACER3
NDUFC2-KCTD14
GAB2
NARS2
RP11-179A16.2
FAM181B
RP11-718B12.5
RAB30
RAB30-AS1
MRE11A
CEP57
C11orf70
YAP1
MSANTD4
DDX10
BTG4
RP11-667M19.1
RP11-667M19.9
HTR3B
LINC00900
BUD13
RPL5P30
RP11-110I1.12
VPS11
C2CD2L
MCAM
THY1
ROBO3
PUS3
NAP1L1P1
C11orf45
ACAD8
RP11-320N7.1
CCND2
C12orf4
RP1-102E24.8
RP11-266K4.9
ENPP7P5
RP11-438L7.3
A2MP1
PTMAP4
LINC00987
RP11-118B22.4
RP11-22B23.1
RP13-735L24.1
RP11-726G1.1
TAS2R64P
LOH12CR2
DDX47
GPRC5A
LMO3
RERGL
RP11-282K24.1
GOLT1B
C12orf39
RP11-778H2.1
BCAT1
AC087239.1
RP11-582E3.2
ARNTL2
SMCO2
PPFIBP1
REP15
PTHLH
ERGIC2
OVCH1
RP11-776A13.3
AMN1
KIAA1551
C12orf40
RP11-328C8.2
RP11-25I15.1
IRAK4
RP1-90J4.1
ZNF641
RND1
DHH
RP11-133N21.7
RP11-112N23.1
SLC4A8
ANKRD33
C12orf44
KRT127P
RP11-686F15.2
OLA1P3
STAT2
MIP
NXPH4
MARCH9
TMEM5
TBK1
RASSF3
HMGA2
RP11-366L20.2
AC090673.2
HELB
OSBPL9P4
RP11-254B13.1
RP11-1143G9.2
YEATS4
RP11-295G12.1
ATXN7L3B
GLIPR1
KRR1
PHLDA1
NAP1L1
RP11-290L1.4
RP11-734E19.1
RP11-359M6.1
ACSS3
CCDC59
SLC6A15
DUSP6
RP11-486A14.1
RP11-1105G2.3
RP11-167N24.4
ELK3
CHST11
RP11-43D4.2
CRY1
FOXN4
RAD9B
CCDC63
PTPN11
IQCD
RP4-601P9.1
SRSF9
RPL29P24
RNF10
MLEC
MORN3
WDR66
ZCCHC8
RSRC2
hsa-mir-8072
SETD8
GTF2H3
LINC00944
RP11-575F12.1
RP11-749H20.1
RP11-638F5.1
RP13-977J11.2
ZNF84
TUBA3C
RANP8
RPSAP54
MIPEPP3
LINC00621
RP11-124N19.3
MIPEP
ANKRD20A19P
IPO7P2
RNF17
ATP8A2P3
RPL21
EEF1A1P3
FLT1
CYP51P2
SLC7A1
PDS5B
RP11-16D22.2
NBEA
ARL2BPP3
FREM2
SLC25A15
TPTE2P5
SUGT1P3
RP11-71C5.2
RP11-321C24.1
LINC00562
RB1
COX7CP1
PHF11
EBPL
ST13P4
DHRS12
NEK5
RP13-444H2.1
RPL13AP25
CTAGE11P
C13orf45
KCTD12
RPL7P44
LINC00382
SPRY2
PWWP2AP1
SLITRK5
RPL15P18
GGACT
DAOA
IRS2
AL162497.1
RP11-754I20.3
ZNF219
RAB2B
RPL4P1
MRPL52
IRF9
SDR39U1
STXBP6
LINC00645
RPL21P5
RPL9P3
LINC00609
SFTA3
SSTR1
RP11-96D24.1
LINC00639
RPL7AP2
PNN
RPL13AP2
GPR137C
SAMD4A
CTD-2277K2.1
RP11-355I22.6
LINC00643
RHOJ
ACTN1
SLC10A1
RP6-91H8.1
RP3-514A23.2
RBM25
ZNF410
VSX2
SYNDIG1L
YLPM1
RP11-7F17.4
RP11-7F17.3
GSTZ1
TSHR
RP11-299L17.3
RP11-789A21.1
EML5
CHORDC2P
NRDE2
TTC7B
MOAP1
LINC00617
BEGAIN
TECPR2
RCOR1
RP11-661D19.3
EIF5
BAG5
RPS2P4
LINC00221
RP11-2F9.3
RP11-603B24.1
MAGEL2
AC124997.1
GOLGA8F
TRPM1
AC123768.4
RP11-463I20.3
RP11-323I15.5
RP11-184D12.1
SPRED1
RP11-462P6.1
EIF2AK4
RP11-133K1.6
RMDN3
C15orf62
INO80
EXD1
ITPKA
RP11-107F6.3
MAPKBP1
PLA2G4D
RPS3AP47
CTD-2014N11.1
DMXL2
LYSMD2
CTD-2184D3.1
CTD-2184D3.6
TEX9
RP11-844G16.1
RP11-30K9.1
RP11-112N19.2
C2CD4A
HMGN1P26
RP11-330L19.2
MAP2K1
RP11-321F6.1
IQCH
IQCH-AS1
SKOR1
RP11-315D16.4
LINC00277
GLCE
UACA
RP11-2I17.1
TMEM202
C15orf60
STRA6
CCDC33
MPI
NEIL1
FBXO22
CRABP1
RPL21P116
BCL2A1
ZFAND6
RP11-2E17.1
RP11-597K23.2
RP11-379H8.1
TM6SF1
EFTUD1P1
LINC00933
CSPG4P12
RP11-561C5.5
CTD-2262B20.1
C15orf38-AP3S2
GDPGP1
RP11-697E2.6
VPS33B
C15orf32
RP11-386M24.3
RP11-255M2.2
ARRDC4
FAM169B
ADAMTS17
RP11-526I2.5
RP11-66B24.1
RP11-66B24.8
FBXL16
LMF1
RP11-161M6.2
SOX8
SSTR5
LA16c-381G6.1
TMEM204
ABCA17P
CTD-3126B10.4
LA16c-325D7.2
FLYWCH2
LA16c-380H5.4
TNFRSF12A
AC005356.1
CORO7-PAM16
C16orf71
USP7
RMI2
AC003009.2
NPIPA2
SYT17
CCP110
GPR139
POLR3E
GGA2
RP11-449H11.1
AQP8
CTA-249B10.1
RP11-435I10.3
RP11-1348G14.1
TAOK2
ZNF48
ITGAL
RP11-2C24.4
HSD3B7
KAT8
PRSS8
RP11-46D6.4
C16orf87
ADAM3B
MMP2
CES1P1
AMFR
NLRC5
CCL17
AC132186.1
RP11-61A14.2
ACD
CENPT
CTC-479C5.11
CTC-479C5.12
SLC12A4
SLC7A6OS
PRMT7
CDH3
SNTB2
COG4
IL34
HYDIN
CMTR2
CALB2
TAT
DHODH
DHX38
SYCE1L
RP11-391L3.1
SLC38A8
CRISPLD2
AC010536.1
RPH3AL
RPS4XP17
GLOD4
RP11-667K14.8
RAP1GAP2
CTD-2309O5.3
RP11-48B14.1
ALOX15
ZMYND15
RP11-81A22.5
NUP88
BTF3P14
ALOX12P2
BCL6B
CLEC10A
DLG4
TNFSF13
ODF4
PIK3R5
RP11-680C21.1
AC003664.1
HS3ST3A1
RP11-131K5.1
RPS18P12
AC005863.1
AC005703.2
CDRT4
TTC19
UPF3AP1
LLGL1
RPL21P121
SHMT1
AC026271.5
FBXW10
AC004448.5
RP11-311F12.1
MEIS3P2
NCOR1P2
LYRM9
RPS7P1
RPL35AP35
DPRXP4
RP11-640N20.6
MYO1D
RP11-642M2.1
SLFN11
SLFN12
SLFN12L
CCL5
LRRC37A9P
RDM1
TBC1D3H
MRPL45
SRCIN1
LINC00672
CTD-2206N4.4
PPP1R1B
CTD-2267D19.6
RARA
KRT222
KRT26
KRT9
GAST
RAMP2
WNK4
CCDC103
RP11-798G7.6
GOSR2
RP11-501C14.7
ZNF652
AC004797.1
RP11-304F15.6
DLX4
DLX3
HILS1
RP11-763E3.1
TRIM25
RP11-166P13.3
CUEDC1
MPO
RAD51C
PTRH2
NDUFB8P2
RP11-51L5.7
RPS23P7
MARCH10
C17orf72
ICAM2
SNORA76
RP11-927P21.6
ARSG
AC004562.1
SOX9
RP11-1124B17.1
RP11-143K11.1
FAM104A
CPSF4L
CD300E
CDR2L
ICT1
RP11-649A18.7
MIF4GD
TRIM65
SPHK1
PRCD
TMEM235
SOCS3
DNAH17
CTD-2561B21.11
AC139099.3
CLUL1
ENOSF1
CBX3P2
TGIF1
AP001094.1
PPP4R1
RP11-692N5.1
RP11-474N24.2
APCDD1
PSMG2
RP11-973H7.4
RNMT
RP11-411B10.4
RP11-805F19.2
RP11-254G11.1
GATA6
NPC1
HRH4
RP11-17A19.2
CHST9
RP11-53I6.1
RP11-386P4.1
RP11-258B16.1
RP11-905K4.1
LOXHD1
CTD-2130O13.1
SRP72P1
RP11-202D1.3
STARD6
TCF4
TXNL1
RP11-325K19.2
RP11-879F14.2
PHLPP1
AC015989.1
KDSR
HMSD
LINC00305
NFATC1
AC004156.3
PRTN3
HMGB2P1
PCSK4
ADAMTSL5
C19orf35
LINGO3
NCLN
MATK
CCDC94
PLIN3
AC024592.12
CTD-3020H12.3
MBD3L1
ZNF426
P2RY11
CTD-2369P2.2
ICAM1
ICAM5
QTRT1
KANK2
CCDC151
ECSIT
CNN1
ZNF799
CTD-3105H18.11
FBXW9
NFIX
AC004510.3
C19orf44
MED26
MYO9B
ANKLE1
GTPBP3
CTB-52I2.4
KIAA1683
JUND
FKBP8
CRLF1
C19orf60
TMEM59L
KLHL26
CTC-412M14.5
ZNF93
VN1R83P
ZNF100
ZNF257
RP11-369G6.3
ZNF92P3
POP4
TSHZ3
CTC-360P9.3
RHPN2
PDCD2L
ZNF181
MAG
CD22
AC002511.2
DMKN
GAPDHS
IGFLR1
C19orf55
AC074138.3
ZNF793
WDR87
GGN
SPRED3
LRFN1
MED29
MIA
AC005795.1
PSG3
PSG11
PSG9
SRRM5
SMG9
ZNF225
ZNF227
APOC4
RELB
AC005779.1
CD3EAP
FOXA3
AC006262.4
RPL12P41
CCDC9
C19orf68
KDELR1
GRIN2D
NTF4
C19orf73
FCGRT
PNKP
MYBPC2
LRRC4B
C19orf81
CLEC11A
ACPT
KLK10
KLK14
NKG7
CTD-2616J11.14
SIGLEC10
FPR1
ZNF577
ZNF613
ZNF665
AC008753.3
OSCAR
LILRA6
AC008984.7
CTD-2587H24.10
ZSCAN5B
ZNF542
CTC-360J11.4
ZNF460
CTC-444N24.11
ZNF549
AC004017.1
ZNF418
ZNF256
ZNF497
CTD-2619J13.16
CTD-2619J13.17
ZNF446
SLC27A5
NSFL1C
CDC25B
SMOX
RP5-1164C1.2
PRNP
SLC23A2
LINC00658
HAO1
ANKEF1
SDAD1P2
RP1-278O22.1
BTBD3
TASP1
RRBP1
SNX5
MGME1
PET117
CSRP2BP
RBBP9
RP5-1068E13.7
RPL24P2
LINC00261
ZNF337
DEFB124
ASXL1
BPIFA4P
EIF2S2
ACSS2
RP4-550H1.4
TGM2
LBP
RP5-1031J8.1
RP4-620E11.4
RPL27AP
HNRNPA1P3
SLC12A5
CD40
ZNF840
STAU1
DOK5
C20orf85
RAB22A
RP4-806M20.3
EDN3
CDH4
MTG2
YTHDF1
NKAIN4
COL20A1
ZNF512B
SAMD10
AF165138.7
RBMX2P1
AP000473.5
AP000473.8
TMPRSS15
NCAM2
AP000402.3
AP000230.1
CYYR1
MRAP
C21orf59
IFNAR2
AP000304.1
AP000569.9
ERG
PSMG1
PCP4
BACE2
TMPRSS3
RSPH1
AP001628.6
ICOSLG
TRPM2
UBE2G2
YBEY
C22orf29
TXNRD2
POM121L4P
PPM1F
MIF
GSTT2
PITPNB
NF2
CABP7
HORMAD2
CCDC157
KIAA1658
SEC14L3
PATZ1
IFT27
TMPRSS6
C22orf23
KDELR3
DNAJB7
L3MBTL2
TNFRSF13C
Z83851.3
RRP7B
MAPK11
PRKX
NLGN4X
RP11-1M18.1
GPR143
RP11-98L4.1
GS1-600G8.5
RAB9A
GPM6B
RP1-122K4.2
GLRA2
FANCB
MOSPD2
RP11-699A7.1
ASB11
RBBP7
RP3-499B10.3
PHKA2
PDHA1
YY2
KLHL15
RP11-149B9.2
MAGEB3
TBCAP1
NYX
RP3-326I13.1
RP6-99M1.2
RP11-75A9.3
CHST7
SLC9A7
RP2
ZNF182
FTSJ1
SYP
FOXP3
H3F3AP5
RP11-104D21.2
PPP1R11P2
RP11-284B18.3
ARR3
TAF1
MAP2K4P1
TSIX
RLIM
ABCB7
BRAFP1
TTC3P1
PBDC1
POU3F4
RP3-326L13.3
PCDH11X
RP13-88F20.1
NAP1L3
XRCC6P5
RP11-402K9.1
LL0XNC01-131B10.2
