"V1"
"UBC"
"ATP5I"
"ATP5L"
"SPARC"
"UQCRFS1"
"CSTB"
"CNBP"
"NDUFS5"
"HES1"
"ALAS1"
"HADHB"
"HSPD1"
"PTS"
"RPL23A"
"RPS25"
"RPL13A"
"MT3"
"CKS2"
"RPS3"
"PEG10"
"RPL37"
"RPL36"
"SERF2"
"TBCA"
"SULT2A1"
"RPL11"
"RPL19"
"RAN"
"RPL9"
"RPS12"
"RPS15A"
"RPL27"
"ATP6V1G1"
"RPL24"
"RPL5"
"RPL3"
"RPS15"
"RPL27A"
"TIMM8B"
"RPS3A"
"ATP5E"
"RPS14"
"MIF"
"MEG3"
"RPLP1"
"PDIA6"
"RPS16"
"RPS17"
"RPS7"
"RPLP2"
"RPL13"
"RPS23"
"CREM"
"RPL7"
"VDAC1"
"RPS27A"
"RPS4Y1"
"ATP5G2"
"LDHA"
"ESD"
"INHA"
"ECI2"
"RPS8"
"RPS24"
"RPS18"
"RPL15"
"RPS19"
"MSMO1"
"RPL38"
"RPL35A"
"RPS13"
"RPL30"
"RPL35"
"RPL37A"
"MC2R"
"HSBP1"
"LAPTM4A"
"TPT1"
"RPS29"
"FDFT1"
"RPL6"
"NPM1"
"SEC61B"
"HSPA8"
"RPL32"
"RPL26"
"RPL29"
"SRP9"
"ENO1"
"SUB1"
"COX7A2"
"ACP1"
"ATP5G3"
"PPP2R1A"
"APOA1"
"RPL21"
"PPIA"
"SNRPG"
"C14orf2"
"POMP"
"SNU13"
"SLIRP"
"GLRX"
"RPL10"
"RPL14"
"RPL36AL"
"TNNI3"
"HSPA9"
"KLHDC8B"
"BEX1"
"MOB4"
"HSP90AB1"
"LINC01420"
"RPL34"
"FAU"
"EEF1A1"
"OSTC"
"RPLP0"
"MORF4L2"
"PDCD5"
"RPS11"
"COX6A1"
"NDUFAB1"
"MGST2"
"RPL31"
"HIGD1A"
"EEF1E1"
"MDH1"
"TIMM13"
"LRRC75A-AS1"
"COL15A1"
"HNRNPC"
"C1orf43"
"JUNB"
"ZFP36"
"BTG2"
"MTCH1"
"NR4A1"
"HSPB7"
"CYP11B2"
"FOS"
"ETFB"
"UBB"
"MTCO1P12"
"CD63"
"CD55"
"TSTD1"
"VPREB3"
"HSPB1"
"DUSP1"
"MYL6"
"RGS2"
"RHOB"
"CIRBP"
"TSPAN12"
"SLC25A4"
"CLTB"
"RHBDD2"
"ACTG1"
"SNRPN"
"TXN2"
"RPS6"
"IMMT"
"SMIM10L1"
"H3F3B"
"BTG1"
"DCTD"
"TSPAN7"
"TMEM147"
"CHCHD10"
"LSP1"
"TIMP3"
"CDK2AP2"
"NDUFA5"
"OAZ1"
"APRT"
"HSPB6"
"AKAP7"
"RER1"
"MALAT1"
"DHRS7"
"GNAI1"
