"V1"
"AGR2"
"CYSTM1"
"LYZ"
"MUC1"
"TFF2"
"TPT1"
"PSCA"
"ANXA10"
"CLDN18"
"MUC6"
"TSPAN8"
"CA2"
"LIPF"
"EEF1A1"
"CD24"
"RNASE1"
"ACTG1"
"GOLM1"
"SPINK1"
"PIGR"
"PGC"
"MUC5AC"
"FXYD3"
"CTSE"
"NEAT1"
"S100P"
"RPL27A"
"RPL13"
"TFF1"
"ALDH1A1"
"FMOD"
"P4HB"
"RPS12"
"CXCL17"
"PGA3"
"KRT8"
"KRT18"
"MT1G"
"RPS6"
"NQO1"
"CST3"
"TM9SF3"
"KRT19"
"ELF3"
"REG1A"
"VSIG2"
"RPL13A"
"IGFBP2"
"RPL11"
"SLC12A2"
"MT1E"
"C6orf58"
"XBP1"
"ADH1C"
"VSIG1"
"SMIM22"
"RPL30"
"EEF2"
"EPCAM"
"RPL7"
"GKN2"
"AKR1B10"
"GLUL"
"RPS19"
"RPLP0"
"RPL37A"
"CA9"
"RPL3"
"HSP90AA1"
"RPS18"
"HLA-B"
"BPIFB1"
"RPL34"
"TSPAN13"
"RPL37"
"LCN2"
"ATP1B1"
"RPL31"
"RPLP1"
"KCNE2"
"RPL36"
"S100A6"
"MAL2"
"DPCR1"
"ANXA4"
"JUND"
"TMBIM6"
"RPL32"
"STARD10"
"RBM47"
"KIAA1324"
"TMPRSS2"
"MSMB"
"FOXQ1"
"FAM3B"
"PDIA2"
"SPINT2"
"CTSD"
"RPLP2"
"PABPC1"
"RPS3A"
"GALNT3"
"RPS29"
"AKR7A3"
"MLPH"
"SMIM24"
"DNAJB1"
"RPL9"
"TSPAN1"
"KLF5"
"TESC"
"GKN1"
"GPRC5A"
"IFI27"
"CALR"
"HDLBP"
"RPL10"
"RPL8"
"ACTB"
"RPS17"
"ADAM28"
"LGALS3BP"
"AKR1C3"
"CDH1"
"CXCL3"
"EZR"
"AQP5"
"GFPT1"
"PDIA3"
"JUN"
"METTL7A"
"ERGIC1"
"RPS27A"
"SERP1"
"RPS3"
"GPX2"
"SLC44A4"
"GMDS"
"TOB1"
"ANKRD22"
"SERPINA1"
"ZG16B"
"SQSTM1"
"RPS11"
"PPDPF"
"TSPO"
"RPS24"
"LAMB3"
"GALNT7"
"ATF3"
"GPRC5C"
"PDIA4"
"CHP1"
"TM4SF1"
"AZGP1"
"TMBIM1"
"SERPINB1"
"TAGLN2"
"PRSS8"
"DUSP1"
"JTB"
"RPL23A"
"NDRG1"
"KLK11"
"SAT1"
"RPS14"
"HSPA1A"
"ALDH2"
"UBB"
"BCAS1"
"HSPA5"
"CLU"
"KDELR2"
"TMED3"
"FAM107B"
"GLTSCR2"
"RPL15"
"ARL14"
"CD55"
"SEL1L3"
"QSOX1"
"PTP4A1"
"RPS28"
"FAM3D"
"CYP3A5"
"HMGCS2"
"KLF2"
"BIRC3"
"GDF15"
"IER3"
"RPS4Y1"
"TMEM30B"
"HSPA1B"
"TPD52"
"RPL35A"
"PLXNB2"
"HLA-C"
"CMPK1"
"SFN"
"CD59"
"RPL41"
"RPS2"
"HES1"
"SNHG8"
"MTATP6P1"
"RPL9P9"
"GAS5"
"LRRC75A-AS1"
"ZFAS1"
"RPL12"
"GSTP1"
"RPL7A"
"RPL18"
"RPL39"
"TMSB4XP4"
"RPS5"
"SERF2"
"COX7C"
"RPS10"
"RPL29"
"RPL35"
"RACK1"
"RPL18A"
"RP11-543P15.1"
"RPL36A"
"RPSA"
"FAU"
"RP11-466H18.1"
"FTL"
"RP11-234A1.1"
"RPS3AP26"
"TXNIP"
"RPL14"
"RPL22"
"EIF4A2"
"AGR3"
"RPS21"
"GATA6-AS1"
"TMSB4X"
"AC090498.1"
"TFF3"
"AC104389.1"
"MYL6"
"RP11-864N7.2"
"RPL3P4"
"EEF1B2"
"RPL10AP6"
"FTH1"
"RPL7P9"
"HSP90AB1"
"C19orf33"
"RP11-632C17__A.1"
"UPK1B"
"RN7SK"
"RPS2P46"
"RP11-761N21.2"
"MDK"
"CTD-2287O16.1"
"CD63"
"ATP5G2"
"RPL23"
"CLDN4"
"RPS7P1"
"HMGA1"
"RPS27AP16"
"IGFBP5"
"ATP5O"
"RPL22L1"
"XIST"
"CLIC1"
"RP11-475C16.1"
"EGR1"
"HSPE1"
"MTCO1P12"
"RPS8"
"GSTA1"
"RPS3AP6"
"NPM1"
"ERRFI1"
"RPL13P12"
"RPL13AP5"
"AC007969.5"
"RPL10P6"
"PERP"
"TXNDC17"
"TXN"
"EDN1"
"NACA"
"ID1"
"DMKN"
"RPL13AP25"
"HIST2H2BE"
"RP11-425L10.1"
"ATP5I"
"S100A11"
"SNHG25"
"LMO4"
"SNHG1"
"TUBA1C"
"SLC38A2"
"GMNN"
"FABP5"
"RPL39P3"
"KLF6"
"NR0B2"
"RPS15"
"BTG2"
"CALM2"
"COX6A1"
"TMSB10"
"TSPAN3"
"OVOL1"
"RPL4"
"BTF3"
"RPL7P1"
"RPS25"
"MIF"
"ZFP36L2"
"RPL15P3"
"S100A10"
"RPS15A"
"RPL18AP3"
"ATF4"
"UBC"
"SOX4"
"PCBD1"
"F2RL1"
"SNRPF"
"RPS23P8"
"TAF1D"
"WSB1"
"ERBB3"
"UGDH"
"RAN"
"RPS23"
"SRSF2"
"VMP1"
"MMP7"
"TM4SF4"
"SERPINA3"
"GC"
"CRP"
"MMP1"
"SPP1"
"LGALS3"
"SLPI"
"MUC5B"
"PHLDA2"
"TNFRSF12A"
"RPS27L"
"MGST1"
"ATP1A1"
"DEFB1"
"SERPING1"
"TCN1"
"AMBP"
"MYL12B"
"ECM1"
"CYB5A"
"CD74"
"FCGBP"
"CDKN1A"
"SOD1"
"OCIAD2"
"MYL12A"
"SSR4"
"UQCRQ"
"PLAUR"
"ISG20"
"LGALS2"
"ANXA5"
"DBI"
"IFI6"
"SDCBP2"
"TMEM59"
"SPRR3"
"LGALS4"
"CEACAM6"
"SFTA2"
"ZNF706"
"APCS"
"MGST2"
"TXNRD1"
"SERPINA5"
"DSTN"
"PLAU"
"MTND3P19"
"RPL36AL"
"LAMP2"
"SELK"
"YWHAZ"
"WFDC2"
"S100A16"
"COX7A2"
"HLA-A"
"UCA1"
"FHL2"
"RTN4"
"ALDOB"
"DMBT1"
"HIGD1A"
"AGT"
"COX7B"
"CLDN7"
"CD44"
"FXYD2"
"TACSTD2"
"CLDN10"
"HMGCS1"
"HN1"
"MGST3"
"AREG"
"NDUFA4"
"GCNT3"
"ARF4"
"TMEM176B"
"PPP1R15A"
"TSC22D1"
"PHLDA1"
"INSIG1"
"DAD1"
"DUOX2"
"SLC2A1"
"LAMTOR5"
"MIR4435-2HG"
"CAPN2"
"POMP"
"KRT7"
"HMOX1"
"GSTO1"
"ITGA2"
"FGF19"
"GP2"
"GADD45A"
"FKBP2"
"SGMS2"
"SEC61B"
"GLRX"
"CHCHD2"
"CHMP1B"
"MYDGF"
"TPM4"
"ATP6V0E1"
"EIF6"
"F11R"
"HLA-DRA"
"IDI1"
"DYNLT3"
"CFB"
"TNFRSF10B"
"MAFF"
"LMO7"
"KCNK1"
"NDUFA1"
"C12orf75"
"CAMK2N1"
"LAMC2"
"IL1RN"
"PMAIP1"
"TAC1"
"PPIB"
"CSTB"
"NDUFA13"
"UBE2B"
"C8orf4"
"C3"
"PRSS3"
"SEC61G"
