"V1"
"RPL27A"
"EPAS1"
"RPS15A"
"DES"
"SERPINE2"
"RPS29"
"SERPINE1"
"RAB7A"
"IGFBP7"
"GPNMB"
"NPM1"
"CD59"
"FRMD6"
"HSPB1"
"EIF1AX"
"GSPT1"
"PRRX1"
"LRRFIP1"
"WTAP"
"YBX3"
"FGFR1"
"AEBP1"
"HNRNPAB"
"SFPQ"
"JMJD1C"
"BTG1"
"ITPRIP"
"LRIG1"
"IGFBP5"
"RPL23"
"NR4A2"
"ARID5B"
"IPO7"
"MORF4L2"
"RAB21"
"RAN"
"MSX1"
"RPL37"
"UBL3"
"HSPH1"
"MT1X"
"HEXIM1"
"GNG12"
"CALD1"
"CNBP"
"RPS20"
"CLMP"
"MT1E"
"LUM"
"ACTG2"
"TNFRSF12A"
"GNB2L1"
"CRIP2"
"PLAC9"
"CAV1"
"MFGE8"
"FABP4"
"RERGL"
"A2M"
"TXNIP"
"FBLN2"
"COX7A1"
"PLN"
"CILP"
"TPM1"
"SELM"
"LTBP4"
"PPP1R14A"
"IFITM2"
"MEG3"
"COL6A2"
"AHNAK"
"FLNA"
"ADIRF"
"CXCL12"
"CKM"
"MYL1"
"HBB"
"CSRP2"
"FAM127A"
"SNCG"
"NGFRAP1"
"SEPW1"
"CD99"
"C1R"
"ANXA1"
"MFAP4"
"NUPR1"
"SORBS2"
"HBA2"
"HSPG2"
"MYLPF"
"PPAP2B"
"CALM1"
"C1S"
"ACTN4"
"MGLL"
"VWF"
"WBP5"
"CHRDL2"
"CCDC3"
"HLA-E"
"EIF3L"
"LAPTM4A"
"COL6A1"
"LMOD1"
"NDUFA4L2"
"COL6A3"
"GSN"
"PRKCDBP"
"U2AF1"
"AC027612.6"
"CFD"
"CXCL14"
"MGST3"
"ABCA8"
"PI16"
"CSRP1"
"FHL1"
"CYB5R3"
"TNNT3"
"APP"
"TMEM66"
"MYOC"
"GPX3"
"CIRBP"
"THBS4"
"ID3"
"PDGFRL"
"ILK"
"SF3B14"
"HSPB6"
"RHOA"
"MYEOV2"
"CASQ2"
"MLTK"
"MYL2"
"FN1"
"FBLN5"
"HCFC1R1"
"TNNC2"
"SLN"
"ENO3"
"BGN"
"C17orf76-AS1"
"NNMT"
"CD151"
"PTRF"
"SLC25A4"
"GNG11"
"LMNA"
"CCDC80"
"ACTA1"
"EIF4A1"
"LGALS3"
"PMP22"
"COL3A1"
"TMSB4XP8"
"LRP1"
"DLK1"
"RGS5"
"NHP2L1"
"LGALS3BP"
"COL15A1"
"SOD3"
"07-Sep"
"CYBRD1"
"LAMC1"
"GPX4"
"LAMB2"
"SDC2"
"NOTCH3"
"TUBA1A"
"EMP2"
"ARPC1A"
"CA3"
"PRELP"
"CNN1"
"CD34"
"DSTN"
"EHD2"
"ZMYM6NB"
"CCL5"
"ADH1B"
"EEF1D"
"LINC00657"
"ISLR"
"NDRG2"
"CAV2"
"BCAM"
"C19orf10"
"EFEMP1"
"IGFBP6"
"MYF5"
"COL8A1"
"HSPA1B"
"ITM2A"
"CTB-13H5.1"
"IER2"
"SGCA"
"MFAP5"
"SERPINF1"
"SCARA5"
"DDX5"
"COL12A1"
"CHRNA1"
"NAPA"
"PLS3"
"ENG"
"SKP1"
"FRZB"
"SMOC2"
"LSMD1"
"PSMA6"
"LTBP2"
"NET1"
"MAP3K7CL"
"LAMA2"
"CNN3"
"AOC3"
"PPAP2A"
"GUK1"
"ENTPD3"
"SPRY1"
"WISP2"
"EID1"
"SEC31B"
"ANGPTL2"
"GADD45B"
"CALM2"
"ADAMTS1"
"NDUFA4"
"ACTB"
"SPARC"
"JUNB"
"PDK4"
"CYCS"
"NR4A1"
"S100A4"
"IFITM3"
"ADAMTS4"
"AC013461.1"
"APOLD1"
"SH3BGRL"
"GJA4"
"MTHFD2"
"ESAM"
"MT1M"
"LPP"
"KLF9"
"ATF3"
"RGS16"
"RPL36AL"
"CD9"
"RCAN2"
"PHLDA2"
"MSRB3"
"MCAM"
"COX6C"
"PALLD"
"COL4A1"
"EGR1"
"LBH"
"CPE"
"TNS1"
"PKIG"
"PPP1R12A"
"COX4I2"
"STOM"
"LINC00152"
"SYNPO2"
"SOCS3"
"LDHA"
"ATP1B3"
"NEXN"
"ACTN1"
"ZFP36"
"PPP1R15A"
"MT1L"
"RPL6"
"JAG1"
"SERPING1"
"RPL10A"
"TCEB1"
"UQCRB"
"SLC2A3"
"HIGD1B"
"EDNRB"
"CRIM1"
"C2orf40"
"PPIA"
"AQP1"
"ADAMTS9"
"AVPR1A"
"THBD"
"TACC1"
"MALAT1"
"HLA-B"
"NACA"
"SBDS"
"JUN"
"PDLIM5"
"PPP1R12B"
"PDGFRB"
"KCNMB1"
"EFHD1"
"HES1"
"MSN"
"AKAP12"
"PDLIM3"
"CYR61"
"ZNF331"
"CD63"
"COX7A2"
"KANK2"
"NUDT4"
"KCNE4"
"MIR4435-2HG"
"TINAGL1"
"UBA2"
"ITGB1"
"ZFAND5"
"MDK"
"MAGED2"
"STMN1"
"BEX3"
"COL4A2"
"TUBA1B"
"NREP"
"SOX4"
"TUBB"
"SULT1E1"
"LDHB"
"CFL1"
"COL1A2"
"COL1A1"
"TMSB15A"
"H2AFZ"
"NDUFS5"
"ELN"
"THY1"
"OAZ2"
"SLC25A6"
"ITM2C"
"SERPINH1"
"ATP5G2"
"LAMA4"
"GAPDH"
"RPL27"
"RBP1"
"TGFB1I1"
"FABP5"
"C12orf57"
"RPS9"
"PTN"
"MEF2C"
"VCL"
"04-Sep"
"PFN1"
"RPS2"
"FXYD6"
"SNRPD2"
"ANXA6"
"PDLIM7"
"RHOC"
"MORF4L1"
"DYNLL1"
"ZFAS1"
"ANAPC11"
"HMGN1"
"FSTL1"
"ITGA1"
"SNRPE"
"ATP5O"
"S100A11"
"PCDH18"
"OST4"
"GUCY1B3"
"COMMD6"
"MIF"
"ARPC5"
"PXDN"
"HMGN2"
"BTF3"
"BANF1"
"ATP5E"
"NID1"
"MYL12A"
"PTMS"
"RPL36A"
"NAP1L1"
"KCNJ8"
"C1orf54"
"KIAA0101"
"DYNC1I2"
"CALU"
"PFN2"
"02-Sep"
"COL5A2"
"POSTN"
"EDNRA"
"ERH"
"COX7B"
"C6orf48"
"HMGB2"
"PDLIM1"
"HMGB1"
"SRP9"
"RPL15"
"HNRNPK"
"RPS7"
"RPL6P27"
"SUMO2"
"CTGF"
"RPL18A"
"RPL8"
"RP11-466H18.1"
"COX7C"
"ISYNA1"
"RBX1"
"PPDPF"
"ESD"
"COL5A1"
"RSU1"
"RP11-475C16.1"
"NDUFB2"
"RPSA"
"RPL18AP3"
