"V1"
"WFDC2"
"PIGR"
"SLPI"
"AZGP1"
"TACSTD2"
"CXCL17"
"KRT7"
"CLDN4"
"KRT19"
"CD24"
"FXYD3"
"LTF"
"ANXA1"
"SAA1"
"DEFB1"
"SDC4"
"SCGB3A1"
"SERPINA3"
"CP"
"PERP"
"KRT8"
"SAA2"
"KRT18"
"ALDH1A3"
"KLF5"
"LCN2"
"LGALS3"
"SAT1"
"CXCL2"
"EZR"
"TCN1"
"F3"
"MMP7"
"ELF3"
"BPIFB1"
"CD9"
"AQP3"
"RARRES1"
"CXCL1"
"CXCL3"
"AKR1C1"
"GPRC5A"
"CXCL8"
"AGR2"
"ZG16B"
"WFDC21P"
"NFKBIZ"
"TNFAIP3"
"ATP1A1"
"NCOA7"
"SOD2"
"SQSTM1"
"SOX4"
"KRT23"
"CD55"
"KLF6"
"VMP1"
"C8orf4"
"MAFF"
"TPM4"
"PPP1CB"
"ERRFI1"
"CLU"
"MUC5B"
"S100A6"
"GNAS"
"PI3"
"CTSB"
"ATF3"
"SPINT2"
"GADD45A"
"WEE1"
"MGST1"
"CAPN2"
"ANXA5"
"CCL28"
"MSMB"
"YWHAZ"
"FOLR1"
"CDH1"
"LMO7"
"BIRC3"
"ITGB8"
"PPA1"
"PRR4"
"SLC34A2"
"CNN3"
"RAB11FIP1"
"JUND"
"PIP"
"CEACAM6"
"LITAF"
"MYL12B"
"SDCBP"
"TOB1"
"GLUL"
"DSTN"
"C3"
"TNFRSF12A"
"SLC12A2"
"TMEM123"
"ANXA2"
"ATP1B1"
"CCNI"
"FCGBP"
"EPCAM"
"TIMP1"
"TIPARP"
"LDLR"
"AKR1C2"
"FDCSP"
"ANXA3"
"YBX3"
"DSP"
"NEDD9"
"F11R"
"ADAM9"
"PRSS8"
"LRRFIP1"
"ITM2B"
"RBM47"
"HMGA1"
"TSC22D1"
"KIAA1324"
"LMNA"
"LIF"
"EIF4G2"
"TAGLN2"
"CD46"
"MUC1"
"APP"
"TMPRSS2"
"CTNNB1"
"CLDN7"
"PHLDA1"
"ITGA2"
"ATF4"
"CHPT1"
"KLF4"
"IL6"
"KRT6B"
"MCL1"
"TM4SF1"
"FAM3D"
"NR4A1"
"TMBIM6"
"CHMP1B"
"LYZ"
"ELL2"
"PIM3"
"PLAUR"
"SMS"
"CHD2"
"S100A16"
"MAL2"
"EEF2"
"IER3"
"NEDD4L"
"MYH9"
"CANX"
"ZC3H12A"
"S100A14"
"PNRC1"
"ATP2A2"
"NDRG2"
"NAMPT"
"XBP1"
"IRF2BP2"
"THBS1"
"BTG3"
"ZFP36L2"
"NET1"
"HLA-DRA"
"PTP4A1"
"ETS2"
"CMPK1"
"SERPINB1"
"SCNN1A"
"TSPAN13"
"SNHG5"
"CSDE1"
"IQGAP1"
"PMEPA1"
"DMBT1"
"CSTB"
"MPZL2"
"FOXA1"
"ANKRD36C"
"GABARAPL1"
"GRAMD3"
"PDK4"
"CEACAM1"
"CPD"
"WWTR1"
"DSG2"
"PPDPF"
"CCL20"
"NUCB2"
"SLC38A2"
"CTNNA1"
"EEF1A1"
"SCGB2A1"
"RPS27"
"RPL21"
"RPL34"
"TPT1"
"RPL31"
"RPL41"
"RPS27A"
"RPL30"
"RPS12"
"B2M"
"RPS6"
"RPS29"
"HSP90AA1"
"CRISP3"
"RPL35A"
"RPLP1"
"RPS19"
"RPL7"
"RPL10"
"RPL37A"
"RPS25"
"CD74"
"RPL32"
"MTATP6P1"
"RPS14"
"RPS18"
"RPL27A"
"TMSB10"
"RPL13A"
"RPL11"
"RPS4X"
"TMSB4X"
"RPS24"
"FOS"
"RPS3A"
"RPL23A"
"FTH1"
"IFITM3"
"RPS17"
"HSPB1"
"RPL37"
"RPL9"
"RPS20"
"RPL39"
"RPS15A"
"RPS16"
"RPL10A"
"AGR3"
"RPL26"
"FOSB"
"RPLP2"
"RPS8"
"RPL36"
"RPS11"
"RPS13"
"RPS23"
"EIF1"
"RPL24"
"HLA-DRB5"
"HSPA1B"
"TXN"
"S100A11"
"RPL23"
"RPS21"
"HSPA8"
"RPL15"
"MT2A"
"RPL38"
"IGKC"
"RPS3"
"OVGP1"
"UBC"
"RPL3"
"FAU"
"MALAT1"
"RPL13"
"RPS28"
"RPL9P9"
"ZFP36"
"RPL19"
"RPL12"
"HSPA1A"
"AC090498.1"
"RPL5"
"H3F3B"
"ACTG1"
"DCN"
"RPLP0"
"S100A13"
"CCL2"
"DNAJB1"
"CAPS"
"DNAJA1"
"RPL7A"
"SMIM22"
"CTGF"
"C1orf194"
"RBP1"
"RPL6"
"CETN2"
"IFITM2"
"SCGB1D4"
"IGFBP7"
"PART1"
"HLA-DRB1"
"APOD"
"RP4-765C7.2"
"SCGB1D2"
"ZFP36L1"
"RPL22"
"PTMA"
"MGP"
"GSTP1"
"TPPP3"
"RPL27"
"FAM183A"
"RPL14"
"DYNLL1"
"C20orf85"
"MORN2"
"PSENEN"
"CLDN10"
"CYR61"
"GADD45B"
"RPS15"
"RPL28"
"HSP90AB1"
"TUBB4B"
"BRD2"
"EGR1"
"C9orf24"
"TSPAN1"
"HSPH1"
"EIF4A2"
"C11orf88"
"RP11-356K23.1"
"RP11-467J12.4"
"DMKN"
"FTL"
"PIFO"
"CMTM6"
"C19orf33"
"UQCRB"
"SLC40A1"
"EMP1"
"S100A10"
"SNTN"
"MIF"
"MYL6"
"ASRGL1"
"GAS5"
"KIF9"
"RPSA"
