"V1"
"SRGN"
"AZU1"
"MPO"
"MS4A3"
"RNASE2"
"ELANE"
"DEFA4"
"CTSG"
"PRTN3"
"ARHGDIB"
"DEFA3"
"CST7"
"RNASE3"
"PLAC8"
"SERPINB1"
"CSTA"
"NUCB2"
"LYZ"
"BPI"
"RPLP1"
"S100P"
"NKG7"
"GMFG"
"RPS14"
"RPS19"
"MNDA"
"CEACAM6"
"CD24"
"AIF1"
"TSPO"
"RETN"
"RPL15"
"RPL27A"
"RPS24"
"GAPDH"
"VAMP8"
"LRRC75A-AS1"
"SLPI"
"GCA"
"RPLP2"
"ALOX5AP"
"HCST"
"RPL21"
"RPL31"
"RPS6"
"ANXA3"
"RPS4X"
"TKT"
"RPS8"
"RPS3"
"RPS29"
"ANXA1"
"CEACAM8"
"RPL28"
"RPS17"
"P4HB"
"H2AFZ"
"RPL32"
"RPS27"
"RPS18"
"RGL4"
"PRSS57"
"RPS23"
"RPL34"
"RPS27A"
"RPS15"
"RPLP0"
"EMB"
"LCP1"
"CAT"
"SERF2"
"LAPTM5"
"RPL36A"
"ENO1"
"RPL5"
"TALDO1"
"RPL26"
"RPS20"
"RPL37"
"RPS2"
"RPL30"
"PFN1"
"RPL19"
"TYROBP"
"RPS28"
"RAC2"
"S100A8"
"RPL13"
"CSF3R"
"RPL11"
"RPS13"
"MIR223"
"OAZ1"
"HMGN2"
"S100A9"
"RPS3A"
"RPL35"
"RPS12"
"RPL36"
"HMGN1"
"RPL7"
"ARPC3"
"DUT"
"PTMA"
"RPL39"
"RPS21"
"ARPC1B"
"RPL13A"
"RPS11"
"PGD"
"LST1"
"HMGB2"
"PKM"
"RPS26"
"KIAA0101"
"RNASEH2C"
"RPL37A"
"GSTP1"
"RPL10"
"GNG5"
"GLRX"
"ABRACL"
"PSMB7"
"CLEC11A"
"ARPC2"
"UBA52"
"RPL35A"
"GPI"
"CYBA"
"RAB31"
"RP11-620J15.3"
"H2AFY"
"FAM46A"
"CFL1"
"RAB27A"
"FXYD5"
"LAIR1"
"RPS15A"
"H2AFV"
"C1orf162"
"EAF2"
"DEFA8P"
"RPSA"
"PRDX5"
"RPL3"
"TPP1"
"CORO1A"
"TUBA1B"
"RPS16"
"PGLYRP1"
"NDUFB9"
"TMEM258"
"HLA-B"
"RPL12"
"SPN"
"SYNGR1"
"SSR4"
"RPL10P9"
"C20orf27"
"CDA"
"GYPC"
"MTDH"
"GSTO1"
"FCN1"
"COX6B1"
"VSTM1"
"CLEC12A"
"RPL9"
"EEF1B2"
"PGK1"
"MSRB1"
"ACTN1"
"STMN1"
"FCER1G"
"LYST"
"PABPC1"
"CLEC5A"
"RP11-84C10.2"
"CANX"
"MYB"
"RPL27"
"RPL7A"
"NCF4"
"NAA38"
"RPS25"
"CD82"
"PCNA"
"S100A11"
"RPL18"
"CNIH4"
"TYMS"
"RPL14"
"FAM107B"
"ATP8B4"
"ERP29"
"TXN"
"CALR"
"HLA-A"
"GYG1"
"ANP32B"
"LCN2"
"LTF"
"MMP8"
"S100A12"
"CAMP"
"HP"
"MYL12A"
"CD177"
"ARG1"
"IFITM2"
"ACTB"
"CRISP3"
"TCN1"
"OLFM4"
"MCEMP1"
"CAP1"
"PADI4"
"MYL6"
"PLBD1"
"ARPC5"
"SH3BGRL3"
"CYSTM1"
"APMAP"
"CYBB"
"FPR1"
"VIM"
"LTA4H"
"TMSB4X"
"MMP9"
"CHI3L1"
"STOM"
"S100A6"
"ITGB2"
"ACTG1"
"CALM1"
"FGR"
"RTN3"
"SAMSN1"
"BASP1"
"PYGL"
"HLA-C"
"BCL2A1"
"NCF2"
"PLP2"
"FYB"
"ORM1"
"BIN2"
"CCND3"
"ANP32A"
"HCLS1"
"TPM3"
"S100A4"
"EVI2B"
"CTSS"
"ARRB2"
"SELL"
"YWHAB"
"SERPINA1"
"IL1R2"
"CLC"
"CD63"
"ACTR3"
"FKBP1A"
"BLOC1S1"
"PLSCR1"
"DAZAP2"
"QPCT"
"CKAP4"
"CEACAM1"
"BST1"
"FAM101B"
"ITGAM"
"ACTR2"
"CAPG"
"HCK"
"PRR13"
"CPNE3"
"PTPRC"
"MXD1"
"TSPAN2"
"GPSM3"
"LSP1"
"LBR"
"CNN2"
"SVIP"
"LITAF"
"CTB-61M7.2"
"FOLR3"
"CARD16"
"CTSD"
"GRN"
"CYP4F3"
"ALOX5"
"CDKN2D"
"TUBA4A"
"ACSL1"
"MYH9"
"CMTM6"
"C10orf54"
"FAM49B"
"P2RY13"
"CD53"
"STXBP2"
"PCMT1"
"ZYX"
"CKLF"
"RGS19"
"LRRFIP1"
"HLA-E"
"ZDHHC19"
"FCGR3B"
"GNAI2"
"SORL1"
"CLEC4D"
"SNX3"
"CD37"
"C5AR1"
"CAPZB"
"CFP"
"SKAP2"
"PLEK"
"AGTRAP"
"IL17RA"
"LAT2"
"METTL9"
"SPI1"
"RHOG"
"ADGRG3"
"UGCG"
"DHRS9"
"NAMPT"
"PLAUR"
"CMTM2"
"SDCBP"
"GLUL"
"ITM2B"
"CXCR2"
"G0S2"
"AQP9"
"CLEC4E"
"SLC2A3"
"TAGLN2"
"SOD2"
"TSC22D3"
"FAM65B"
"VNN2"
"TREM1"
"RGS2"
"CXCR1"
"CXCL8"
"YPEL5"
"RNF149"
"JUNB"
"IVNS1ABP"
"IFITM3"
"LINC01272"
"NFKBIA"
"CD55"
"SLA"
"CLIC1"
"RNASET2"
"SLC11A1"
"DNAJA1"
"RILPL2"
"UBC"
"TXNIP"
"FKBP5"
"SMAP2"
"SLC25A37"
"TNFAIP6"
"IFNGR1"
"MCL1"
"ICAM3"
"FPR2"
"ABTB1"
"NCF1C"
"PILRA"
"LRG1"
"FTH1"
"ISG20"
"OSM"
"ADGRE5"
"TLR2"
"PTPRE"
"BTG1"
"USP10"
"FCGR2A"
"SAT1"
"PTGS2"
"VMP1"
"EIF1"
"JAML"
"RUBCNL"
"MBOAT7"
"PSAP"
"PROK2"
"CD14"
"NOP10"
"CALM2"
"LCP2"
"NINJ1"
"MYO1F"
"DUSP1"
"COTL1"
"ATP6V0B"
"LILRB3"
"ADM"
"KLF6"
"CYTIP"
