"V1"
"CTSB"
"FTL"
"C1QB"
"LAPTM5"
"TYROBP"
"PSAP"
"C1QA"
"HLA-DRA"
"CTSD"
"NPC2"
"FCER1G"
"CD74"
"HLA-DRB1"
"CCL3"
"FTH1"
"CTSS"
"CD163"
"GPNMB"
"SRGN"
"CXCL8"
"C1QC"
"RNASE1"
"SOD2"
"LGMN"
"NFKBIA"
"SAT1"
"APOC1"
"CCL4"
"GRN"
"AIF1"
"HLA-B"
"CXCL2"
"GPX1"
"IER3"
"GPR183"
"MS4A6A"
"CCL4L2"
"CST3"
"CXCL3"
"HLA-DPA1"
"PLAUR"
"BCL2A1"
"SDCBP"
"ASAH1"
"RGS1"
"CCL3L3"
"HLA-DPB1"
"CREG1"
"PLIN2"
"MS4A4A"
"VSIG4"
"CSTB"
"SPP1"
"TMSB4X"
"SH3BGRL3"
"VIM"
"IL1B"
"CD83"
"LIPA"
"MS4A7"
"GLUL"
"APOE"
"ITGB2"
"TNFAIP3"
"LYZ"
"CTSL"
"C5AR1"
"CD14"
"ACP5"
"ANXA5"
"SEPP1"
"FCGR3A"
"CAPG"
"B2M"
"CTSC"
"CCL20"
"G0S2"
"FCGRT"
"A2M"
"LGALS3"
"S100A11"
"SGK1"
"CD53"
"HLA-E"
"OAZ1"
"IL1RN"
"PLEK"
"DUSP1"
"HLA-DMA"
"CTSZ"
"S100A4"
"MRC1"
"LGALS1"
"TGFBI"
"KLF6"
"MFSD1"
"LCP1"
"HLA-A"
"CD44"
"HMOX1"
"FTLP3"
"ACTB"
"GADD45B"
"CSF1R"
"PPT1"
"C15orf48"
"MSR1"
"PLD3"
"OLR1"
"TREM2"
"FCGR2A"
"HLA-C"
"ARPC1B"
"HLA-DQB1"
"MAFB"
"LITAF"
"TPP1"
"CYBB"
"NR4A2"
"RNF130"
"ARHGDIB"
"PPP1R15A"
"LYVE1"
"ICAM1"
"DAB2"
"ARPC5"
"EMP3"
"HLA-DMB"
"PLTP"
"MGAT1"
"NAMPT"
"FOLR2"
"PNRC1"
"CEBPB"
"STAB1"
"ATP1B3"
"ALOX5AP"
"F13A1"
"RHOA"
"RGS2"
"CD36"
"BTG1"
"CD68"
"CPM"
"NINJ1"
"HEXB"
"ATP6V1F"
"SQSTM1"
"FABP5"
"ANXA2"
"ACSL1"
"CXCL16"
"HLA-DQA1"
"C3AR1"
"RNASET2"
"VAMP8"
"CAP1"
"CPVL"
"NPL"
"RNASE6"
"APLP2"
"ATP6V1B2"
"HCLS1"
"ATP6V0B"
"AQP9"
"ARPC3"
"C1orf162"
"SLCO2B1"
"BLVRB"
"ARPC2"
"CD81"
"CXCR4"
"PKM"
"MMP19"
"HSPA1A"
"TMBIM6"
"MARCKS"
"CAPZB"
"LCP2"
"ACTR2"
"SAMHD1"
"RAB7A"
"YBX1"
"GPX4"
"LST1"
"COTL1"
"ARRB2"
"CD52"
"ITM2B"
"EREG"
"MPP1"
"SAMSN1"
"GNAI2"
"GRINA"
"GSTO1"
"KCTD12"
"TNFAIP2"
"BRI3"
"ZFP36L1"
"LAIR1"
"CX3CR1"
"C3"
"IFNGR1"
"TMSB4XP4"
"GPR34"
"RGS10"
"OLFML3"
"PLD4"
"SORL1"
"CH25H"
"SELPLG"
"LY86"
"CCL2"
"TMIGD3"
"P2RY13"
"FCGR1A"
"BIN1"
"FPR1"
"HSPA1B"
"C10orf54"
"BHLHE41"
"CYBA"
"RAC1"
"HTRA1"
"LPAR6"
"PTAFR"
"APMAP"
"HLA-DRB6"
"SLC2A5"
"LILRB4"
"HAVCR2"
"MEF2C"
"IRF8"
"P2RY12"
"EGR2"
"CSF2RA"
"IGSF6"
"CYFIP1"
"HAMP"
"HCST"
"RN7SK"
"ADAP2"
"ST6GAL1"
"FAM105A"
"DDX5"
"RP11-552D4.1"
"FSCN1"
"LAT2"
"CD86"
"CNPY3"
"FOS"
"BTG2"
"SOCS6"
"RP11-480C22.1"
"LPCAT2"
"SCAMP2"
"ADAM28"
"TBXAS1"
"GAL3ST4"
"LPAR5"
"CD37"
"MKNK1"
"TMEM119"
"NAPSB"
"FCGR1B"
"CD84"
"TUBA1B"
"CSF3R"
"EVI2A"
"IER2"
"ADORA3"
"DHRS9"
"PLXDC2"
"HPGDS"
"EVL"
"MAF"
"FYB"
"ARL6IP5"
"VTRNA1-1"
"TNF"
"PCED1B-AS1"
"DHRS7"
"UCP2"
"GATM"
"FAM49B"
"EGR3"
"PYCARD"
"TM6SF1"
"SLC1A3"
"SIGLEC8"
"QKI"
"SON"
"DNASE2"
"PILRA"
"SUSD3"
"GGTA1P"
"RPS19"
"SYNGR2"
"GPN3"
"TMBIM4"
"ADGRG1"
"ENTPD1"
"HCK"
"RPL27A"
"S100A9"
"S100A8"
"TIMP1"
"SERPINB2"
"THBS1"
"FCN1"
"CREM"
"CDKN1A"
"KYNU"
"PTGS2"
"SLC2A3"
"SERPINB9"
"INSIG1"
"TNFRSF1B"
"SERPINA1"
"PPIF"
"CD55"
"MCL1"
"ATP13A3"
"CCRL2"
"RILPL2"
"TNFAIP6"
"BASP1"
"CSTA"
"CHMP1B"
"CFL1"
"NFKB1"
"CFLAR"
"PABPC1"
"S100A12"
"BIRC3"
"CARD16"
"MAP3K8"
"LPXN"
"CXCL1"
