"x"
"ACVR1"
"ACVR2A"
"ACVR2B"
"AMH"
"APELA"
"BMP4"
"BMP7"
"BMPR1A"
"BMPR2"
"BMX"
"BTK"
"CER1"
"CHRD"
"CITED2"
"CRB2"
"CTDNEP1"
"DAND5"
"DKK1"
"DLL3"
"EOMES"
"EPB41L5"
"EPHA2"
"ETS2"
"ETV2"
"EXOC4"
"EXT1"
"EXT2"
"EYA1"
"EYA2"
"FGF8"
"FGFR1"
"FGFR2"
"FOXC1"
"FOXC2"
"FOXF1"
"FOXH1"
"GDF11"
"GDF3"
"GJA1"
"HAND1"
"HCK"
"HES7"
"HMGA2"
"HOXA11"
"IKZF1"
"IKZF3"
"INHBA"
"IRX3"
"ITGA2"
"ITGA3"
"ITGA8"
"ITGB1"
"ITGB3"
"ITGB4"
"JAK2"
"KDM6A"
"KDM6B"
"KLF4"
"LEF1"
"LHX1"
"LHX2"
"MESD"
"MESP1"
"MESP2"
"MEST"
"MIR1-1"
"MIR1-2"
"MIR145"
"MIR150"
"MIR200C"
"MIXL1"
"MSGN1"
"NF2"
"NODAL"
"NOG"
"NR4A3"
"NUP133"
"OSR1"
"OVOL1"
"PALB2"
"PAX2"
"POFUT2"
"POGLUT1"
"POU4F1"
"PPP2CA"
"PRKACA"
"PRKAR1A"
"PUS7"
"RPL38"
"RPS6KA6"
"SCX"
"SECTM1"
"SETD2"
"SFRP2"
"SHH"
"SIX2"
"SMAD1"
"SMAD2"
"SMAD3"
"SMAD4"
"SMO"
"SNAI1"
"SRF"
"SSBP3"
"TAL1"
"TBX1"
"TBX19"
"TBX20"
"TBX3"
"TBX6"
"TBXT"
"TCF15"
"TEAD2"
"TIE1"
"TLX2"
"TP63"
"TRIM15"
"TSPY1"
"TSPY10"
"TSPY2"
"TSPY3"
"TSPY4"
"TSPY8"
"TWSG1"
"TXNRD1"
"VEGFA"
"WLS"
"WNT11"
"WNT3"
"WNT3A"
"WNT5A"
"YAP1"
"ZFP36L1"
"ZFPM2"
