RP11-206L10.2
IBA57-AS1
TRIM17
SPHAR
GALNT2
FAM89A
EXOC8
RP4-781K5.6
GGPS1
LYST
NID1
ERO1LB
LGALS8
FMN2
KMO
OPN3
RP11-553N16.1
PLD5
RP11-261C10.2
EFCAB2
RP11-488L18.10
MIR3916
ZNF496
NLRP3
TMEM18
AC116609.1
AC116609.3
AC116609.2
AC144450.2
PXDN
ALLC
DCDC2C
AC107070.1
RP11-439M11.1
ADAM17
RP11-214N9.1
RP11-521D12.5
RP11-254F7.2
LINC00570
NTSR2
TRIB2
AC016730.1
AC010880.1
AC092594.1
TTC32
MATN3
SLC7A15P
KLHL29
AC011239.1
SF3B14
RP11-458N5.1
DNMT3A
AC012074.2
MAPRE3
TMEM214
EMILIN1
TRIM54
SUPT7L
LBH
AC109642.1
MEMO1
NLRC4
YIPF4
BIRC6
TTC27
FAM98A
AC009229.6
AC011242.6
AC009236.2
MCFD2
RP11-761B3.1
FOXN2
STON1
STON1-GTF2A1L
GTF2A1L
ERLEC1
GPR75
PSME4
PRORSD1P
EFEMP1
AC007381.2
VPS54
AC007386.2
ASPRV1
AC016700.5
PCYOX1
RP11-434P11.2
TET3
PCGF1
TACR1
TCF7L1
VAMP5
RGPD1
KRCC1
AC027612.1
ADRA2B
CIAO1
ACTR1B
LYG1
AC068538.2
IL1R2
IL1R1
AC007251.2
AC096669.1
AC096669.3
SH3RF3-AS1
SEPT10
RP13-1039J1.2
RP11-181E10.3
RP11-480C16.1
WASH2P
EPB41L5
MAP3K2
AC068282.3
LIMS2
AC079776.3
AC018865.9
RHOQP2
MGAT5
UBXN4
NXPH2
GTDC1
ORC4
RBM43
AC011901.2
AC079150.3
CYTIP
PLA2R1
RBMS1
FIGN
UBR3
AC068039.1
CIR1
CYCTP
DFNB59
PLEKHA3
DUSP19
CACYBPP2
GULP1
COL3A1
NAB1
HMGB1P27
SDPR
TMEFF2
AC064834.1
NPM1P46
CDK15
RP11-107N15.1
FZD7
AC016903.2
PARD3B
NRP2
INO80D
AC079767.4
CRYGB
UNC80
LANCL1
AC012462.2
SMARCAL1
IGFBP2
CTDSP1
BCS1L
ASIC4
PAX3
AC064853.3
PID1
TRIP12
AC105344.2
PSMD1
USP40
ACKR3
AC011286.1
RAMP1
KLHL30
ILKAP
SEPT2
BOK
RPL21P17
CRBN
PNPT1P1
AC034187.2
SETD5
EMC3
SEC13
VGLL4
MKRN2
RP11-767C1.1
IQSEC1
FBLN2
XPC
SLC6A6
FGD5
SH3BP5
EAF1
RFTN1
DAZL
SATB1
KAT2B
AZI2
RBMS3
TGFBR2
GADL1
THRAP3P1
STT3B
RP11-10C24.2
STAC
DCLK3
EPM2AIP1
RP11-761N21.1
SEC22C
RP11-944L7.5
MPRIPP1
TGM4
LRRC2
TMIE
PRSS45
PTH1R
ARIH2OS
LAMB2
CCDC36
RP11-3B7.1
DAG1
MST1R
HYAL3
HYAL2
CYB561D2
XXcos-LUCA11.5
CACNA2D2
C3orf18
SEMA3G
TNNC1
SELK
ERC2
FAM208A
ARHGEF3
PDHB
LINC00698
PSMD6
PRICKLE2
ADAMTS9
FAM19A4
TMF1
RBM43P1
GPR27
PROK2
ROBO2
NSUN3
MTHFD2P1
RP11-325B23.2
ST3GAL6
DCBLD2
ZNF90P1
PDCL3P4
RP11-221J22.1
CBLB
MTND4P16
LINC00883
RP11-446H18.6
BBX
GUCA1C
RP11-553A10.1
PVRL3
CD200
SLC35A5
CD200R1
RP11-572M11.1
POGLUT1
ARGFX
WDR5B
KPNA1
PTPLB
MYLK
ROPN1B
RP11-71E19.1
TPRA1
COPG1
PLXND1
COL6A4P2
COL6A6
PIK3R4
ATP2C1
NPHP3
RP11-91K8.5
RAB6B
AMOTL2
NCK1
IL20RB
TRIM42
RNF7
CHST2
RP11-80H8.4
SLC9A9
RP11-501M7.1
RP11-501O2.5
COMMD2
ANKUB1
RP11-166N6.3
P2RY14
AADACL2
TMEM14E
ARHGEF26
RP11-439C8.1
MME
RP11-451G4.3
SLC33A1
SSR3
RP11-290K4.2
IQCJ
RP11-10O22.1
SERPINI2
WDR49
GOLIM4
RP11-368I23.4
CLDN11
EIF5A2
FNDC3B
AC092964.1
RP11-324C10.1
RP11-360P21.2
KCNMB3
RP11-255C15.4
RP11-473P24.2
TTC14
CCDC39
FXR1
RP11-262M14.2
LAMP3
LINC00888
AP2M1
PSMD2
EIF2S2P2
TBCCD1
AC007690.1
LEPREL1
CLDN1
IL1RAP
RP11-332P22.2
MB21D2
RP11-534C12.1
APOD
SENP5
AC011322.1
PDE6B
FGFRL1
SPON2
CTBP1
LETM1
AL132868.1
HGFAC
TMEM128
WFS1
MRFAP1
KIAA0232
CCDC96
TADA2B
RP11-367J11.3
ABLIM2
GMPSP1
RP11-22A3.1
HSP90AB2P
RP11-608O21.1
CDC42P6
RP11-415C15.2
RP11-725M22.1
ARAP2
RP11-103J17.1
RELL1
FAM114A1
RFC1
N4BP2
SLAIN2
OCIAD1
SGCB
RP11-231C18.1
AASDH
RP11-725D20.1
RP11-525J21.1
RP11-84A1.1
TMPRSS11B
RP11-813N20.1
RP11-813N20.3
UTP3
RCHY1
USO1
CXCL11
SEPT11
BMP2K
RP11-127B20.2
TMEM150C
COPS4
ARHGAP24
RP11-397E7.4
ABCG2
NAP1L5
FAM13A
RP11-84C13.2
SNCA
MMRN1
PDLIM5
RP11-554D13.1
TSPAN5
TRMT10A
DNAJB14
TACR3
RP11-729M20.1
OSTC
CCDC109B
RP11-115A14.1
ENPEP
RP11-269F21.3
RP11-55L3.1
AC108056.1
RP11-501E14.1
PRDM5
NDNF
ANXA5
ADAD1
BBS12
RP11-381N20.1
RP11-318I4.1
RP11-125O18.1
RP11-521E5.1
RP11-793B23.1
LINC00498
RP11-173E2.1
RNF150
HHIP
PLRG1
GUCY1B3
MARCH1
RP11-217C7.1
PALLD
RPL6P12
RP11-97E7.2
RP11-161D15.2
WDR17
ASB5
RP11-404J23.1
RP11-326I11.4
SNX25
LRP2BP
RP11-279O9.4
RP11-565A3.2
TRIML1
RP11-756P10.3
RP11-756P10.4
FRG1
RP11-259O2.1
CTD-2161F6.2
CTD-2044J15.1
CTD-2143L24.1
CMBL
RP11-419C19.2
RP1-137K24.1
FAM134B
CTC-461F20.1
CDH10
C5orf22
SUB1
NPR3
C5orf42
RP11-122C5.1
PTGER4
TTC33
SEPP1
CTD-2210P15.2
RP11-473L15.3
RP11-53O19.3
ISL1
CTD-2207L17.1
GPX8
RAB3C
RP11-631M6.3
TRIM23
CTC-534A2.2
SGTB
PTCD2
RP11-60A8.1
RP11-79P5.3
FOXD1
RP11-79P5.2
RP11-79P5.9
POLK
POC5
IQGAP2
F2RL2
F2R
S100Z
TBCA
PAPD4
CMYA5
SSBP2
RP11-343L5.2
MEF2C
MBLAC2
SPATA9
RP11-254I22.2
CTD-2215E18.3
C5orf30
RP11-6N13.4
FBXL17
PJA2
CTC-554D6.1
SRP19
MCC
HMGN1P15
AP3S1
SRFBP1
LOX
ZNF608
CTC-339D2.1
MARCH3
ISOC1
C5orf15
CTD-2410N18.5
CTD-2410N18.1
SEC24A
TXNDC15
RP11-114H21.2
CDC23
GFRA3
ECSCR
IK
PCDHB3
PCDHB18
PCDHGA1
PCDHGA3
PCDHGA5
PCDHGB7
PCDHGA12
PCDHGC3
RNF14
NDFIP1
FGF1
YIPF5
KCTD16
CTB-85P21.1
CTC-806A22.1
PRELID2
SH3RF2
PPP2R2B
DPYSL3
JAKMIP2
SPINK5
FBXO38
PCYOX1L
MIR143HG
AC131025.8
PDGFRB
CAMK2A
SYNPO
RBM22
SLC36A1
SPARC
GLRA1
FAM114A2
MFAP3
CIR1P1
RNF145
IL12B
C1QTNF2
SLU7
CTB-181F24.1
CTC-535M15.2
CTC-425K20.1
RP11-67M9.1
TENM2
DOCK2
CTB-32H22.1
CTB-43E15.4
CPEB4
HRH2
RP11-844P9.3
PDLIM7
FAM193B
B4GALT7
PHYKPL
CLK4
HNRNPH1
CBY3
CANX
HMGB3P22
BTNL8
TRIM52
AC008443.1
AC138035.1
EXOC2
HUS1B
RP11-532F6.4
RP11-532F6.5
FOXC1
GMDS
RP1-136B1.1
MYLK4
SERPINB9
RIPK1
TUBB2A
RP1-223B1.1
RP3-400B16.1
SSR1
EEF1E1-BLOC1S5
RP11-314C16.1
TMEM14C
TMEM170B
HIVEP1
JARID2
RP11-401E14.2
KIF13A
AL023807.1
RP11-686D16.1
RP3-471C18.2
NRSN1
U91328.22
HIST1H2AB
HIST1H2BD
RP1-34B20.4
HIST1H2AE
CTA-14H9.5
ZNF322
HIST1H2BJ
HIST1H2BK
POM121L2
XXbac-BPG34I8.3
NKAPL
RP5-874C20.3
OR2H1
HLA-A
RNF39
PTMAP1
DHX16
DDR1
ATP6V1G2
LTA
LST1
AIF1
HSPA1L
HSPA1A
C2
AGER
PSMB9
BRD2
LEMD2
GRM4
UHRF1BP1
CPNE5
RP11-552E20.4
FRS3
UBR2
RPL7L1
C6orf226
RRP36
SRF
RP1-261G23.5
VEGFA
RP5-1120P11.4
SLC35B2
NFKBIE
RUNX2
CLIC5
RP1-28O17.1
IL17F
TRAM2
TRAM2-AS1
RP1-152L7.5
GSTA2
RP1-152L7.1
RP11-392A23.4
GSTA3
GSTA4
FBXO9
RP3-483K16.4
DST
ZNF451
BAG2
ADH5P4
COL9A1
COL12A1
HMGN3
RP11-156F23.2
UBE2J1
LYRM2
RP1-45N11.1
RP1-23E21.2
RP11-436D23.1
USP45
C6orf203
BEND3
OSTM1
FOXO3
LINC00222
CDC40
RP3-415N12.1
FYN
RP1-159M24.1
CBX3P9
TRAPPC3L
FAM26E
FAM26D
MCM9
SERINC1
SOGA3
KIAA0408
CTGF
RP4-662A9.2
TCF21
TBPL1
SGK1
CCDC28A
ECT2L
FBXO30
TAB2
PCMT1
ULBP1
PDCL3P5
RP1-200K18.1
NOX3
RP11-230C9.2
SYNJ2
RP11-732M18.3
TULP4
CAHM
SDIM1
SFT2D1
RP11-351J23.1
FRMD1
C6orf120
PHF10
ERMARD
PSMB1
GET4
ZFAND2A
RP11-1246C19.1
TFAMP1
SNX8
CHST12
GNA12
ACTB
CYTH3
RP11-611L7.1
AC073343.1
PMS2CL
THSD7A
TMEM106B
AC007091.1
AC005682.6
AC003090.1
NFE2L3
ZNRF2P2
AC007276.5
WIPF3
DPY19L1P1
RP11-225B17.2
DPY19L1P2
RP11-265E18.1
SEPT7
CDK13
MPLKIP
INHBA
AC004951.6
LINC00957
CAMK2B
PURB
IGFBP1
C7orf72
RP11-153N17.1
PSPH
SEPT7P4
GUSBP6
CCT6P3
INTS4L1
RP11-667F9.1
GS1-124K5.10
GS1-124K5.11
TMEM248
SBDS
RP11-358M3.1
SBDSP1
TBL2
GATSL1
RHBDD2
AC005077.5
AC004980.11
MAGI2
AC008163.4
LINC00972
AC002383.2
SGCE
PEG10
PON1
PON2
CNPY4
C7orf43
LRCH4
FIS1
SPDYE6
ALKBH4
PSMC2
RELN
RP5-884M6.1
DLD
LAMB4
THAP5
DNAJB9
ZNF277
FOXP2
CAPZA2
CTTNBP2
RP11-328J2.1
WASL
RP11-420H19.3
IMPDH1
CALU
FLNC
RP11-138A9.1
RP11-138A9.2
AC009362.2
PODXL
AC093106.7
AC009518.4
CALD1
C7orf73
MTPN
AC024084.1
AC009784.3
PTN
CREB3L2
HIPK2
TBXAS1
RAB19
NDUFB2
U66059.29
MTRNR2L6
KEL
ZYX
RP4-800G7.2
ZNF777
LINC00996
GIMAP4
KCNH2
FASTK
AC006372.4
THAP5P1
ZNF596
RP11-91J19.4
ARHGEF10
KBTBD11-OT1
KBTBD11
PAICSP4
CTD-2541M15.3
RP11-481A20.11
FAM86B1
VPS37A
BMP1
PHYHIP
SORBS3
PDLIM2
C8orf58
R3HCC1
ENTPD4
CTC-756D1.2
BNIP3L
PNMA2
FBXO16
SMIM18
RP11-431M3.1
LSM12P1
LSM1
RP11-90P5.1
RP11-359E19.2
GOLGA7
NKX6-3
CHRNB3
RPL10AP2
RP11-738G5.1
FAM150A
XKR4
RP11-386G21.1
RP11-386G21.2
PLAG1
IMPAD1
CTD-2339F6.1
AC068522.4
RAB2A
RP11-91I20.3
CHD7
AC022182.1
CLVS1
RP11-442A17.2
DNAJC5B
SULF1
PRDM14
TMEM70
RP11-706J10.1
RP11-941H19.3
ZBTB10
RP11-48B3.4
HMGB1P41
PAG1
PMP2
FTH1P11
E2F5
PSKH2
RP11-255L13.1
NECAB1
C8orf87
RP11-388K12.1
RP11-388K12.2
RBM12B
KB-1047C11.1
SDC2
RP11-410L14.2
KB-1460A1.1
ZNF706
ODF1
ATP6V1C1
RP11-1C8.6
DCSTAMP
TRHR
EBAG9
LINC00536
UTP23
C8orf76
RNF139-AS1
RNF139
CASC11
ASAP1
HHLA1
ST3GAL1
RP11-238K6.2
RP11-10J21.5
MAFA
PUF60
NRBP2
MAF1
KIAA1875
MROH1
ZNF16
KANK1
AL161450.1
MTND5P14
RLN2
PDCD1LG2
RP11-218I7.2
RP11-390F4.2
PTPRD
RP11-134K1.2
RP11-536O18.1
CER1
RP11-54D18.2
KLHL9
RP11-56F10.3
LINC00032
LINGO2
RP11-255N24.4
AL353671.1
AL353671.3
UBE2R2
UBAP2
FAM219A
IL11RA
KIAA1045
VCP
PIGO
RUSC2
TPM2
TLN1
RP11-220I1.1
IGFBPL1
CR848007.2
RP11-187C18.5
RP11-262H14.7
CBWD3
APBA1
RPL35AP21
GCNT1
PRUNE2
RP11-159H20.3
TLE4
TLE1
FRMD3
UBQLN1
GKAP1
RP11-213G2.1
RP11-213G2.3
RP11-395D3.1
GAS1
CTSL
RP11-389K14.3
RP11-305L7.6
SPTLC1
IARS
C9orf3
AAED1
RP11-23J9.6
SEPT7P7
SEC61B
MSANTD3
FSD1L
RALGAPA1P
RP11-18B3.2
RAD23B
RP11-151F5.2
KIAA0368
SNX30
SLC31A2
RP11-18B16.2
DEC1
PAPPA
PAPPA-AS1
RP11-500B12.1
RP11-281A20.1
GSN
AL161784.1
CRB2
DENND1A
OLFML2A
HSPA5
LMX1B
CDK9
FPGS
AK1
ST6GALNAC6
NAIF1
SPTAN1
ENDOG
CCBL1
LRRC8A
DOLPP1
RP11-247A12.7
FNBP1
PRDM12
LAMC3
AIF1L
GTF3C4
C9orf9
GLT6D1
NACC2
GPSM1
FBXW5
PTGDS
ABCA2
C9orf139
GRIN1
LRRC26
ANAPC2
PNPLA7
C9orf37
RP11-526P5.2
PITRM1
LINC00704
RP11-554I8.2
LINC00707
SFMBT2
ITIH5
TAF3
CELF2
NUDT5
RP11-398C13.6
SLC39A12
RP11-139J15.5
NEBL
C10orf113
RP11-275N1.1
RP11-573G6.6
ARHGAP21
LINC00202-2
RAB18
KIAA1462
EPC1
RP11-479G22.8
TCEB2P4
RP11-324I22.2
MTND5P17
ANKRD30A
ZNF25
RP11-672F9.1
CCNYL2
LINC00839
RSU1P1
CXCL12
MARCH8
FAM21C
RP11-38L15.2
FAM35EP
PGBD3
MSMB
DYNC1I2P1
PRKG1
LINC00948
ADO
TATDN1P1
CTNNA3
LRRTM3
RP11-474D14.2
ATOH7
COL13A1
PSAP
SPOCK2
ASCC1
DNAJB12
ANXA7
PPP3CB
MYOZ1
GLUD1P3
SEC24C
FUT11
ZSWIM8
RP11-574K11.31
NDST2
RP11-178G16.4
AP3M1
VDAC2
LINC00856
LINC00857
CCSER2
OPN4
LINC00863
HECTD2
IDE
PLCE1
HDAC1P1
C10orf131
FRAT1
UBTD1
BLOC1S2
RP11-285F16.1
LZTS2
HPS6
PITX3
NFKB2
TRIM8
ARL3
SFXN2
WBP1L
PFN1P11
ADD3
BBIP1
ADRA2A
ZDHHC6
VTI1A
TCF7L2
TDRD1
PNLIPP1
HSPA12A
FAM45A
GRK5
TIAL1
TACC2
HTRA1
ZRANB1
MMP21
ADAM12
GPR123
PTDSS2
LRRC56
DRD4
AP006621.5
CD151
TSPAN4
BRSK2
CDKN1C
TSSC2
RP13-726E6.1
OR51E2
MMP26
RP11-290F24.6
FAM160A2
SMPD1
RP11-732A19.1
OLFML1
RP11-494M8.1
ZNF143
SBF2
ADM
MRVI1
RP11-179A10.2
PARVA
RP11-98J9.1
COPB1
RP11-677N16.1
C11orf58
RP11-452G18.1
ST13P5
PTPN5
RP11-701I24.1
BDNF
RP11-22P4.1
WT1
EIF3M
CCDC73
HIPK3
CD59
PAMR1
RP11-375D13.4
PEX16
F2
PACSIN3
SLC39A13
OR5G5P
LRRC55
ZFP91
MS4A4A
MS4A15
TMEM132A
RP11-881M11.8
RP11-286N22.8
SDHAF2
PPP1R32
RP11-286N22.10
RAB3IL1
GANAB
INTS5
SLC22A10
LGALS12
RP11-466C23.4
BAD
GPR137
TRMT112
AP003774.6
AP003774.5
PPP2R5B
ZFPL1
SYVN1
CDC42EP2
SCYL1
EFEMP2
KLC2
B3GNT1
PC
LRFN4
KDM2A
AP001885.1
PPP1CA
CARNS1
SUV420H1
C11orf24
CTD-2007L18.5
IGHMBP2
MRGPRF
TPCN2
FADD
PPFIA1
UNC93B6
INPPL1
ARHGEF17
PLEKHB1
HNRNPA1P40
XRRA1
MAP6
C11orf30
PAK1
RP11-727A23.11
DLG2
HNRNPA1P72
AP000857.2
CCDC89
CCDC81
RP11-164N3.1
CHORDC1
SMCO4
VSTM5
HEPHL1
ANKRD49
RP11-360K13.1
RP11-882G5.1
TMEM133
RP11-864G5.1
AP002353.1
ATM
C11orf87
RP11-262A12.1
ARHGAP20
CRYAB
HSPB2
HSPB2-C11orf52
RP11-708L7.7
C11orf57
IL18
BCO2
AP002884.2
C11orf71
RBM7
REXO2
NXPE4
NXPE2
SIK3
BACE1
SCN2B
ARCN1
HYOU1
CBL
ARHGEF12
C11orf63
RPS26P43
HEPACAM
PKNOX2
PATE4
CDON
RP11-50B3.2
KIRREL3
RP11-688I9.4
RP11-567O18.1
ADAMTS8
RP11-448P19.1
IGSF9B
RP11-713P17.3
ABC7-42389800N19.1
RP11-885B4.1
NRIP2
RHNO1
TEAD4
RP11-543P15.1
PARP11
FGF6
KCNA6
KCNA1
IFFO1
CHD4
MLF2
CD4
GPR162
SLC2A3
FOXJ2
FAM86FP
KLRB1
CLEC2A
RP11-711K1.8
RP11-434C1.1
LOH12CR1
CDKN1B
MGP
PTPRO
RP11-6K23.1
AEBP2
RP11-405A12.2
RP11-664H17.1
SLCO1A2
CMAS
RP11-268P4.5
SOX5
RP11-713N11.5
RP11-443N24.2
RASSF8
KLHL42
CAPRIN2
RP11-627K11.1
BICD1
CNTN1
SLC48A1
RP5-1057I20.2
RP1-228P16.5
RP1-228P16.1
RP11-302B13.1
ARF3
DDN
KMT2D
RP11-161H23.10
FMNL3
SMARCD1
CSRNP2
RP11-923I11.3
RP11-923I11.6
RP11-1100L3.8
KRT72
KRT4
EIF4B
TENC1
ATF7
ATP5G2
CALCOCO1
COPZ1
LACRT
BLOC1S1
RNF41
PAN2
BAZ2A
HSD17B6
RDH16
NAB2
RP11-756H6.1
GLI1
MBD6
DCTN2
CTDSP2
C12orf61
RP11-415I12.2
SRGAP1
RP11-1029F8.1
MSRB3
LLPH
TMBIM4
RBMS1P1
CAND1
IL26
FRS2
RP11-320P7.2
RP11-81H3.2
GLIPR1L2
ZDHHC17
PTPRQ
RP11-540D4.3
MGAT4C
RP11-202H2.1
RP11-753N8.1
SOCS2
RP11-778J16.3
TMCC3
CCDC38
RP11-690J15.1
SLC9A7P1
RP11-181C3.1
IGF1
C12orf42
HCFC2
TCP11L2
C12orf23
PRDM4
FICD
ISCU
TMEM119
BRAP
C12orf52
MED13L
RP11-809C9.2
MAP1LC3B2
FBXO21
PLA2G1B
DYNLL1
AC084018.1
SETD1B
MLXIP
DNAH10OS
RP11-408I18.9
AACS
TMEM132C
GPR133
ULK1
CHFR
LINC00387
GJA3
SPATA13
RP11-309I15.1
LINC01076
AL138815.1
RASL11A
POMP
LINC01073
FRY
ZAR1L
WBP4
EPSTI1
DNAJC15
CCDC122
COX17P1
LINC00441
RAD17P2
TRIM13
DLEU7
RPS4XP16
ATP5F1P1
CTAGE3P
VPS36
LINC00378
PCDH9
DACH1
H3F3BP1
RPL35AP31
DIS3
IRG1
DHX9P1
RBM26
RP11-30L8.1
GPC6
SOX21-AS1
EFNB2
ABHD13
ING1
LAMP1
DCUN1D2
TMCO3
TMEM255B
GAS6
TTC5
ARHGEF40
METTL3
MMP14
RP11-298I3.5
PPP1R3E
BCL2L2-PABPN1
PABPN1
THTPA
MDP1
CBLN3
SCFD1
AP4S1
HEATR5A
DTD2
NUBPL
ARHGAP5
NPAS3
CFL2
DNAJC8P1
SLC25A21-AS1
GEMIN2
RP11-129M6.1
C14orf28
FAM179B
MGAT2
RP11-58E21.7
PYGL
NID2
AL163953.3
AL163953.2
CNIH1
GMFB
ATG14
AL391152.1
SLC35F4
C14orf37
AL132989.1
JKAMP
PCNXL4
TRMT5
RP11-355I22.2
ZBTB25
PLEKHG3
CTD-2509G16.5
FUT8
CTD-2014B16.3
YBX1P1
GPHN
FAM71D
MPP5
ATP6V1D
BLZF2P
RP11-363J20.1
RP11-486O13.4
ADAM21
ADAM20P1
ADAM20
PCNX
DPF3
NEK9
RP11-187O7.3
RP11-99E15.2
AHSA1
GTF2A1
STON2
RP11-299L17.1
SEL1L
RP11-799P8.1
FLRT2
RP11-594C13.2
RP11-594C13.1
GALC
PTPN21
RP11-944C7.1
PSMC1
RP11-895M11.3
CPSF2
GOLGA5
SERPINA12
SYNE3
BDKRB2
CTD-2506J14.1
CCDC85C
MEG9
KLC1
APOPT1
C14orf2
TMEM179
INF2
GOLGA6L6
CYFIP1
RP11-566K19.6
HERC2P2
NDN
TJP1
CHRFAM7A
RP11-932O9.9
RP11-126F18.2
OTUD7A
RP11-456J20.1
RYR3
EMC7
ACTC1
AC114546.1
DPH6
RP11-346D14.1
THBS1
RP11-521C20.2
TYRO3
RP11-380D11.2
TTBK2
MAP1A
HMGN2P46
RP11-96O20.4
SQRDL
COPS2
SPPL2A
GLDN
TMOD3
CTD-2650P22.1
MYO5C
RP11-390M11.1
CGNL1
CTD-2515H24.4
RP11-59H7.1
MYO1E
FAM81A
RP11-356M20.2
NARG2
RORA
RP11-507B12.2
RP11-507B12.1
RP11-625H11.1
TPM1
PPIB
ZNF609
CLPX
DPP8
DENND4A
LCTL
RPS24P16
C15orf61
RP11-34F13.2
RP11-315D16.2
FEM1B
CORO2B
RP11-1007O24.2
RP11-361M10.3
HIGD2B
NPTN
C15orf59
RP11-8P11.3
LOXL1
ISLR2
ISLR
SEMA7A
UBL7
ARID3B
AC105020.1
C15orf27
RP11-797A18.4
TSPAN3
LINGO1
RP11-285A1.1
RP11-17L5.4
RP11-38G5.4
RP11-2E17.2
RP11-499F3.2
RP11-276M12.1
CPEB1
FAM103A1
BTBD1
RP11-561C5.4
NTRK3
DET1
RP11-97O12.2
FURIN
MAN2A2
CTD-3049M7.1
RP11-76E17.2
CTD-2536I1.1
LINC00924
RP11-327J17.1
IGF1R
DNM1P46
SPATA41
TM2D3
WASH3P
HBZ
WDR24
GNG13
CACNA1H
MEIOB
AC005606.15
SLC9A3R2
NTHL1
TSC2
PKD1
RAB26
RP11-304L19.5
PDPK1
SRRM2
ZSCAN32
VASN
MGRN1
RBFOX1
RP11-77H9.8
RP11-109M19.3
NUBP1
DEXI
CLEC16A
RP11-396B14.2
CTD-3088G3.8
PKD1P6
NOMO3
NPIPA8
PDILT
SNX29P1
CTB-31N19.2
RP11-645C24.5
UBFD1
RP11-266L9.4
AC002331.1
KDM8
NSMCE1
IL4R
GTF3C1
IL27
NPIPB8
SH2B1
SNX29P2
RP11-345J4.5
PRRT2
SEZ6L2
KCTD13
MYLPF
PRR14
BCL7C
VKORC1
ITGAX
ZNF843
TGFB1I1
RP11-67H24.2
RP11-488I20.5
RP11-480G7.1
MYLK3
CKBP1
RP11-169E6.4
RPS2P44
NKD1
RP11-401P9.4
CYLD
RP11-142G1.1
RP11-454F8.2
AKTIP
RP11-461O7.1
GNAO1
CIAPIN1
CSNK2A2
RP11-95H3.1
TK2
CMTM3
HSF4
NOL3
E2F4
TMEM208
SLC9A5
PLEKHG4
KCTD19
TPPP3
ATP6V0D1
FAM65A
RLTPR
RP11-343C2.11
EXOSC6
PHLPP2
