RFX5
ZWINT
HMGB1
SMC1B
TRA2B
SCAF4
MSL2
CAPZA1
RFC5
FAM76B
ZNF26
ZC3HAV1
MASTL
C1ORF112
FBXO5
C1ORF228
CDC6
ORC1
ATAD5
FANCB
NFYA
SLBP
NOP58
SRSF7
C9ORF156
SMN1
SETD2
PLK4
ZNF726
PRRC2C
ZBTB11
ZNF800
KDM5A
TOP3A
CDK12
CCNT2
USP37
PRPF40A
PSME3
IL23A
MTO1
SLFN5
RPP38
FCHSD2
ZCCHC9
PPCDC
CPSF3
DEPDC5
DIS3
SKAP2
STMN1
PIP4K2A
TAOK3
NKRF
CPNE5
RAB33A
PNOC
CYFIP2
UBR7
RASGRP1
RNFT2
YWHAB
PDE6D
ENOPH1
CAND1
GNG2
RASSF2
CALHM1
RNF181
BLOC1S5
CNPPD1
MIEF1
PSMB1
APEX2
CHEK2
KLRB1
TMEM138
STAT6
ANKHD1-EIF4EBP3
CAP1
HNRNPA3
DCAF13
CCL22
CFL1
PWP1
NLRP7
GPR82
GTF2H3
IRF4
COIL
PDK3
MIS18A
SP3
CREB1
PAK1IP1
CD47
RAP1A
TLR7
DERL1
CECR1
RNASEH2A
TIFAB
CAPN14
RDM1
CDC23
MCMBP
BANP
SKP2
SLC5A6
IFNGR2
SMG8
ZNF77
POP4
TOP2A
ACTR2
TNFRSF9
SRP19
KIAA0391
MCTS1
HARBI1
ABRACL
TXNDC9
ICOSLG
CDC20
RABIF
OSTF1
FAM83A
IL1A
LSM6
IL4I1
PASK
FAM72B
ZC3H12D
ACTB
TOP1
ACAP2
CNOT6L
EXOSC3
RAP1B
XRN1
ADAR
VHL
RNF111
COTL1
DOCK8
SIGLEC10
KIAA1033
PRPF38B
RNF213
NAIP
SNRPB2
MILR1
WIPF1
FYB
SERPINB9
CD28
ACTR3
CBFB
WDR36
RECQL
BMP2K
ZNF267
CD53
CRLF3
LPXN
CCDC109B
PTPRC
ITK
HSF5
FAM72C
IL21R
ANKRD44
PAK2
ETS1
MYBL1
SMC1A
NIFK
MAK16
PTPN1
NIP7
MCM6
SMC2
RNGTT
WDHD1
FAM72A
GINS4
CSK
SP110
PLEKHA2
ARHGAP30
NCKAP1L
TRAF3IP3
GIMAP2
TNFAIP8L2
SP140
IKZF3
PATL2
FCHO1
TIGIT
CD19
GPR174
IL12RB1
TLR6
WAS
VAV1
PARP14
CLEC2D
LCK
PYHIN1
SIT1
BTLA
FCRL2
TMC8
TLR10
IL27RA
ATM
SMAP2
HCLS1
APBB1IP
RASAL3
JAK3
RLTPR
ZNF831
FGD2
CD84
LRMP
ZNF101
CYTIP
GAPT
KLHL6
SIRPG
CTLA4
SLAMF6
STAP1
EVL
BTK
TNFRSF13C
ADCY7
SH2D2A
BATF3
GPR132
LILRB1
CR1
ZNF80
BCAS4
SCIMP
TMEM156
SELL
CR2
CLEC17A
S100Z
C5AR2
CD80
IRF2
SP140L
YTHDC2
ST8SIA4
CCR5
ANKRD12
HIST1H4I
LAP3
PIGW
NOL8
CD70
GTF2H2
PBX4
SLC25A40
CD86
PLA2G7
EVI2A
PSAP
AOAH
LY96
SKIV2L
IKBKG
HLA-B
TAPBP
BTN3A1
PSMB9
UBE2L6
TRIM22
FLI1
CD4
ITGA4
KLRK1
ARL11
RUFY4
FASLG
CLEC9A
KLRC4-KLRK1
TMSB4X
ERCC5
UBE2Q1
TRMT1
SAMD9L
ARHGEF1
XPO6
FKBP15
STX16
ERICH1
STAT1
TAP1
SIPA1
CYTH4
FAM26F
IL18BP
DOCK10
SELPLG
IGSF6
P2RY13
GBP5
CD226
CD300A
PREX1
ADAT1
QTRTD1
IL12B
C19ORF66
VCPIP1
DNAH1
AIP
ALG13
MCM9
SPOPL
PTBP3
ATR
ZC3H7A
CKLF
CDC25B
SESN3
IFI16
ORC2
SLFN14
STAB2
TANK
CBLB
IL7
HLA-E
GSAP
HLA-DQA1
HLA-DQB1
IRF3
UBA7
GZMA
SAMD3
CCL5
FAM111A
SP100
ZNF394
CASP8
CTSW
TBX21
NMI
HCAR3
MAN2B1
CST7
KLRD1
GSDMD
ARPC1B
IL2RB
CXCR3
ISG20
SH3TC1
RFPL4A
SHMT2
ATOX1
ST6GAL1
NUGGC
SH3KBP1
NOLC1
MEI1
TRIP13
GARS
NME1
LOH12CR1
SIAH2
NOL10
RHBDD1
BMF
SLAMF7
HSH2D
IGLL5
ARMCX6
BLM
CHI3L2
WAPAL
CHAMP1
CCDC126
FBXO4
SRSF9
PTPN18
NEIL1
E2F5
BLNK
SPC25
GDI2
MCOLN2
ZNF215
PPAT
STIM2
C1ORF147
MEN1
RRP1B
CLPTM1L
ZNF525
TOR3A
RCC1
DENND2D
CLNK
ZBED6CL
MAP3K1
CD72
SYVN1
AFTPH
SLC12A3
MSH6
PCED1B
METTL23
ITSN2
SNX22
DNASE2
RFT1
PRPSAP2
RMI1
CDC42SE2
STRBP
IL2RG
CCNB1
RMI2
ELL3
TOX
ASF1B
AURKB
BUB1
SCML4
GPR114
KCNA3
CEP55
CENPI
TOX2
MARS2
SYK
GEN1
CENPA
XKR6
PIK3AP1
KIAA0226L
MIXL1
IGF2BP3
HAVCR2
LY75
AP1B1
CRIP3
CD8B
GTF2E2
SGPP1
FCRLB
NSMCE4A
DRAM2
VRK2
ZCCHC7
TIFA
GRAP2
LAX1
TP53INP1
SKAP1
TCF19
C12ORF45
NFATC2
LDLRAP1
CCL21
KIAA0020
MOB1A
BTN2A2
CD3G
CCR7
CD40LG
MALT1
RNFT1
CD40
CNN2
BIRC3
SLAMF8
CD2
IL7R
SLAMF1
TRAT1
UBASH3A
PLA2G2D
IL2RA
TCF7
GPR171
IL4R
TNFSF11
GCSAM
FCRL1
CASP4
RGS13
FDCSP
SUB1
GPR183
TNFSF8
CXCR4
CEACAM21
RBM15
PIK3CG
FOXN2
CD69
NCF1
LCP2
IFNG
ANP32B
RFWD3
EDEM1
CNOT1
SMEK1
ATXN7
GMPS
ELF1
ARHGAP15
SLA2
CD247
BTG1
HMGN1
TMPO
PRIM1
LBR
FANCD2
WDR76
TIMELESS
HELLS
BRCA2
LIG1
UBE2J1
DENND4A
MCM5
PLEKHF2
LAPTM5
OTULIN
DOCK2
FANCI
IKZF1
PTPN7
C16ORF54
SGOL1
RASSF5
KIFC1
ATG3
EME1
DUSP2
C12ORF79
CENPC
KNTC1
CENPM
RELB
PTPN2
REL
SOCS1
NOP2
LMNB1
FBXO43
NFKB2
SLA
RPL22L1
C9ORF114
NUP50
ARPC3
ARHGDIB
KPNA2
TNF
DLGAP5
PTK2B
STK17B
SKA1
CDC45
MYBL2
NFKBIE
RAB37
ANKRD34B
F8A1
RRM2
ARHGAP11A
ABCA13
CDC25A
GYPE
DKC1
TCF3
RNASEH2B
KDM4C
TATDN2
UNC119
RNF113A
DHX15
PIKFYVE
KTI12
NCAPH2
BRMS1
CHFR
HAUS2
SNRPB
ABT1
HPS1
ZNF586
CDCA4
WRAP73
RBL2
HLA-DOB
C21ORF67
PDCD1
CARD11
HLA-DOA
HLA-DQA2
GPR55
HLA-DPB1
TNFRSF13B
GZMK
PRKD2
APOBEC3D
SH2D1A
PLCG2
VNN2
CRTAM
CD180
LY9
BLK
CXCL13
RAB4B
NUDT18
PITPNM1
ARL4C
RELL2
ATHL1
PAG1
SAMD10
FAM107B
FAM111B
KIAA0101
RINL
PSD4
LILRA4
PTPN6
IRF5
DTX1
IGFLR1
ABI3
BANK1
CLEC4C
PRKCB
CCDC88C
RHOA
UBE2L3
TPR
TDG
FDXACB1
DCK
CCT2
EXOSC9
SMC3
UPF3B
ZNF557
NUP205
DNTTIP2
NOP56
ARPC4-TTLL3
STK4
LCP1
LAT2
CORO1A
MAD2L1BP
RPL13A
TAF4B
CDK5RAP3
ZNF681
FAM117B
ZSCAN29
TAF1D
HAUS5
EID3
WDR46
PFAS
RASA2
HEATR1
WDR4
IKBKE
IRAK4
DEF8
ENTPD4
ZBTB32
LRRK1
ELOF1
B4GALT3
ATP6V0A2
TMED8
TRAF5
SEMA4A
SNX29
SMARCC1
UTP14A
PRKCD
C7ORF26
PAN3
SFI1
ARHGEF18
UPF1
LRRC14
VMAC
RABEP2
PWP2
ATP13A1
SLC12A9
C6ORF62
FCHSD1
CTC1
TRMU
SWAP70
QSOX2
MAP4K2
RIMBP3
RIMBP3B
RIMBP3C
ANKZF1
PCNXL3
SAP25
FBXO41
TREX1
CXXC1
TMEM259
C9ORF142
ZNF707
B3GAT3
HEATR5B
CYB561D1
WDR83
CCDC137
HTT
ZMYND19
RCC2
AP1G2
ORAOV1
C7ORF43
TBC1D10A
DGKA
BCL11A
ZNF439
FAM208B
PPIL2
EDRF1
METTL12
OFD1
SLC38A1
KIF2A
AIRE
PCNXL2
AK5
SCAI
FAM24B
ACD
CUZD1
NCOA5
ZSCAN32
FANCF
STX7
RNF219
WDR33
METTL18
WDR89
RBAK
PHF23
ALKBH1
TRAPPC8
PLRG1
AP3M1
CMTR2
FADD
SEC22A
DNAJC17
PUM2
KPNB1
TMA16
CXCL10
POGLUT1
UBD
CCL19
MAT2B
TMEM60
L3HYPDH
SLC38A6
GPALPP1
ZNF720
GTF2A1
ACTR6
AKAP11
LIG4
ATG4C
FAM216A
PGBD4
ZNF730
SLC24A4
MPHOSPH8
ZKSCAN4
PAPLN
BTN3A3
ZNF284
DIMT1
NR1H3
SIGLEC8
CXCL9
CD22
CAPRIN1
STRADA
ZNF79
SMG7
SF3B4
CD2BP2
UBE2Z
DNAJC14
SEC24C
YWHAZ
CSTF2
ZNF398
SCFD2
ILF2
PABPN1
SENP3
GPN1
ZNF184
EYA3
MRE11A
NIPA2
INO80E
CPNE1
GORASP2
TUBA1B
RIC8A
BRK1
PSMD5
RPAP2
CYSLTR1
TMEM69
CNOT6
ZNF35
ACTL6A
TOMM22
RFWD2
POP1
DCTN5
HNRNPUL2-BSCL2
KLHL12
PDPK1
MED4
CCT5
TUBB
TUBA1C
CCDC53
C14ORF119
EXO5
HYLS1
CDS2
UHMK1
OSBPL8
COMMD8
ASCL4
ARHGAP17
EXOSC1
TMEM243
TNFAIP8
CMTM7
CRBN
MAPK7
ZNF738
UBXN7
KAT6A
HNRNPA1
PIAS1
UTP23
STRIP1
EP300
PAXBP1
ZSCAN25
RBM48
CEP192
RBBP6
ZNF292
ZBTB34
HNRNPH3
DCP1A
YTHDC1
NGDN
PPP4R1L
VPS13B
DCAF16
EPC2
HMGXB4
KMT2E
RSL24D1
SLC25A36
CCDC144A
SRSF6
LATS1
TRMT10B
SYF2
UBE2I
DDX6
TSN
IST1
MTPAP
MICAL1
ANKRD61
PRRC2A
MAPK1IP1L
NXF1
CIR1
CCDC93
ZNF211
FAM104A
NADSYN1
CHD9
ZNF350
HIST1H4E
PHF12
C10ORF54
GPCPD1
CHST2
FAM214B
SMCR8
ILF3
HSPA14
EXOC8
BRPF1
RICTOR
CNOT8
USPL1
C17ORF85
GON4L
MAX
MED10
U2SURP
PRPF4B
ZNF655
ING3
MBD1
NDST2
MED15
CABIN1
RHOG
BOD1L1
COMMD5
KIAA1731
RBM25
TTF2
MB21D1
SSB
SYNE3
YPEL5
C3ORF62
PGS1
DENND3
PTPLAD2
IVNS1ABP
ATXN1L
EIF4H
C5ORF66
CSNK1A1
SPTLC2
PLEKHM1
MBOAT2
RIT1
N4BP1
CRCP
PRPF18
FBXO33
PGBD3
FBXO7
DENND1A
TRAF6
KDM6A
RBM27
ARID4B
POM121C
SBNO1
SDE2
BRAF
ECD
RNMT
AREL1
TMEM167B
PHF20L1
RANBP2
DBR1
TGFBRAP1
FBXL3
INPP5K
SREK1
THOC1
ANKRD36
ZNF639
LPCAT2
WDR48
MYSM1
C4ORF46
HNRNPLL
MED13L
UBR1
CHD8
MOB1B
C2CD3
POU2F1
RNASE3
BRD2
DDX55
DUSP12
MED23
DDX27
PTMA
ZNF317
FANCG
EDC4
UHRF2
NKTR
TRIM59
ZBED4
AKAP17A
ZNF746
TOR2A
HIC2
LPAR2
TKT
USP36
PROSER1
H3F3B
SPEN
RSBN1
CCDC174
ING5
HPS4
FAM19A2
IKZF5
ANKRD36C
ZNF492
HIAT1
KIAA0247
ZNF669
PIWIL4
CCNJ
ELMO2
BCR
IMPDH1
AMD1
CCDC186
DMXL1
DHRS13
TAF9
EIF4A3
TBC1D15
TYW5
ZNF451
CCNH
COQ10B
TBC1D23
CXORF40B
MED12L
GPATCH2L
HIF1A
SPTY2D1
TP53BP2
DAZAP2
DDX3X
DDX47
PHKG2
CKAP2L
TTK
TROAP
ASPM
EIF4E
KIF23
PARPBP
MAP3K8
RAP2B
ZNF410
ASB7
DDX5
PHC3
SKA3
AP3S1
SAT1
E2F2
KIF4A
IQGAP3
MKI67
HMGB3
CD58
CAMP
TALDO1
C12ORF29
RABGEF1
TICRR
PELI1
YOD1
CNTNAP3
SUPT6H
SMG1
CLEC12B
RASGEF1B
DDX41
SLTM
ABHD16A
GALNS
PPP4R2
SLC39A3
ARHGAP26
FAM151B
GRINA
NINJ1
VPS18
LRWD1
ACIN1
BCLAF1
PRPF3
TRA2A
USP42
CEP78
WRN
SRSF11
PNN
FAM133B
NUP54
ATP8B4
RLF
NAF1
ANKHD1
PAPD7
SFT2D2
MSH5
SFPQ
APAF1
HIST1H4K
CHD1L
NRAS
WDFY1
NIPBL
CCDC125
TBK1
NUFIP2
SLC3A2
ARF6
CHIC2
PGD
AMMECR1
CHUK
MS4A3
LSG1
TET2
PTAFR
CXORF21
USB1
GPR141
ZDHHC18
SIRPB1
YIF1B
GPR65
RNF44
MYO9B
PSTPIP1
MYO1G
ARAP1
AIF1
ARRB2
CLEC7A
MYO1F
RGS18
MNDA
THEMIS2
LILRA2
CD300LF
REXO1
TYROBP
RIN3
IFIT2
CD33
CD244
TSPAN32
OTOA
MATK
TGFB1
HELZ2
CFP
ELMSAN1
ZNF121
LYST
MDM4
HESX1
DEDD2
FAM91A1
AMPD2
COG3
HIST1H2AE
HIST1H2AD
HIST1H2BF
SRRT
FBXO28
SAR1A
BNIP3L
EPB42
TAF5L
APMAP
PYGL
ATG12
ZGRF1
TMPPE
GCNT7
BAZ1A
NSRP1
RAB18
LIN54
VPS29
SLK
PHACTR2
IREB2
PAFAH1B2
MEGF9
EPHX4
CHMP2B
CCDC82
SKA2
FYN
GPATCH11
CLTC
CLDND1
HSPH1
PHACTR3
YWHAH
FBXL20
SLC9B2
VPS41
BEND6
CPNE8
WDR44
VAMP7
SLC35B4
FMR1
PLOD3
CYSLTR2
LEPROTL1
MTHFD1L
PPM1D
CHML
AGFG1
SYNJ1
ASAP1
LOXL3
RPGRIP1
PICALM
STOM
RRAGC
ACER3
PTEN
TEX10
C21ORF91
BIRC7
PTPN12
FUT11
SMURF2
ADAM17
HIP1
ZNF597
SNW1
MEX3C
GPN2
CEP76
CENPF
TAF11
SHOC2
C3ORF38
RC3H2
GNA13
TYMS
SGOL2
CKS1B
CRNKL1
TROVE2
ROCK1
ZEB2
UTP15
SPRTN
E2F7
CCNT1
TUBGCP3
ABHD13
ARID4A
KLHL28
ZNF18
RAB8B
ZNF724P
XRCC2
VCPKMT
ZBTB37
ATP8B3
CDC42
MIER1
NUPL1
NUP93
ADNP2
LLPH
GAB2
TRERF1
ANKRD32
CSGALNACT2
RNF19A
ZMYM5
TSC22D2
RP2
DCLRE1B
C9ORF72
LIPN
FBXO38
SOCS4
CTDSPL2
SLC25A32
USP12
LRRC40
TMX3
HERC4
ZNF141
FGFR1OP2
CKS2
SPG21
FCF1
BDP1
RAD54B
TYW1
BICD1
HIPK1
ZNF487
PSMC3IP
ULK4
COL4A3BP
PIK3CA
KCTD20
IRS2
RHOXF1
LRRC8C
DOCK11
RPGR
CNTD2
UBE2D3
PTDSS1
ZFP69
CDC25C
ZFP69B
MFHAS1
RFC1
BCL2L11
TIPIN
STK17A
TMEM194B
ZPR1
AGO3
RNF103
PIM1
TWISTNB
ZNF622
HRH2
HERPUD2
AHCTF1
GMNN
RIBC2
WDR43
DDX21
CHD1
YRDC
SESN2
PNO1
CHRNB4
ZBTB21
NFIL3
UGCG
FOSL2
TMEM217
PLEKHM3
HPRT1
PHACTR1
BEST1
EAF1
FAM126B
RFPL2
ANLN
HYAL3
RAP1GAP2
PPEF1
NMD3
TMCO3
AKIRIN1
BZW1
ZNF281
EIF2AK2
NBN
LAIR1
CHST11
LIN7A
FUT4
CCL3
SRGN
FPR1
NLRP3
OSM
C5ORF58
GCA
TLR1
SIGLEC14
LILRA5
B3GNT2
MGAT4A
CYBA
ISG15
ZFAND2A
CCL4
CSRNP1
GADD45B
CCL4L2
CCL4L1
CCL3L1
AZIN1
DPPA4
PPP1R15B
ZBTB10
SNRK
SH2B3
PHTF1
SLC2A3
PTGS2
SLC2A14
KLHL15
ARHGDIA
TONSL
EIF4A1
KLF3
HIST1H2BO
HIST1H4J
PMAIP1
CENPW
RNF138
TLE3
ZUFSP
ADPGK
DMXL2
TLR2
TNFAIP3
ERP29
GUSB
CCNL1
USP3
NFKBIZ
MYD88
GDAP2
STXBP2
MST4
SEC16A
TET3
OCLM
IFT20
REM2
PTH2R
PRSS21
PPIP5K2
STX3
CLC
DTL
NCF4
RILPL2
HIST1H2AG
FOXM1
ATF7IP2
CKAP4
CLEC5A
DUS3L
ITGAM
NCF2
SAMSN1
PLAUR
PTX3
FCAR
SLC36A4
LINC01465
KDM6B
ERMAP
C9ORF43
TEX9
M1AP
PDIK1L
RGPD6
RGPD8
GOLGA8K
GOLGA8T
LCOR
GOLGA8I
C19ORF48
SALL4
EIF2AK1
S100P
ZNF850
MINPP1
RGPD2
RAPGEF2
ZNF878
KIR3DL2
WSB1
TG
LARP7
PEAK1
DDX17
CRYZL1
ZNF345
HP1BP3
ZNF699
RAB34
TIA1
HNRNPA0
SOCS5
STAG1
SCAF8
CXORF56
BAZ2B
ICE1
BRD8
YLPM1
ZKSCAN8
DDX50
ZNF83
MSTO1
ZNF558
ZNF426
DPF2
INTS3
ZNF84
ALMS1
SMARCC2
ZDHHC17
KIDINS220
ATRX
MATN1
SAFB2
LZTR1
ZNF549
ROBO3
ZNF624
AGO1
PRMT2
GLTSCR1L
DVL2
EHMT2
KMT2A
PHF21A
ZNF776
GNPDA2
YEATS2
GABPB2
MTX3
ZNF136
CA5B
ZNF829
ZBTB39
GALNT10
PCID2
RYK
NUMA1
CDAN1
SERHL2
ZNF615
CEP44
PRIMPOL
MAP4K5
SMARCAD1
TTLL3
SZT2
PPT2-EGFL8
GTF3C4
UBN2
RNF26
GLTSCR1
CRTC3
ATP8B2
CNPY4
TMSB15B
CDK4
DDX42
ZNF202
PTK7
WDR27
RNF38
C20ORF96
KIAA0753
WDR35
MAML3
DPY19L2
TSTD2
ZNF555
JMY
ZNF300
SUPT7L
LUC7L
DGKH
RFXAP
ZNF12
PDCL
ZNF841
KAT5
MSL1
CEP162
IDS
RABL2A
MDM1
SPIDR
ANAPC4
SUPT20H
KCNRG
SLC25A14
SYNGAP1
PI4KB
TCF12
PRDM4
ZSCAN9
NHS
SF3B1
ZRANB2
RBM6
ZBED5
PMS1
CEP135
DMTF1
ZNF131
RBM39
TIAL1
PHIP
NEMF
THOC2
LEMD3
WDR75
TTC14
SENP7
PPIL3
FIP1L1
VIPAS39
EXOSC2
MARCKSL1
APEX1
CDC5L
CEP57
INPP5B
GPBP1
CHCHD7
ZNF845
TRIB2
ZNF550
ACTR5
SFR1
SETDB2
BLOC1S4
ZNF75A
TAMM41
WHSC1L1
ZNF100
CWC22
S100PBP
RBM12B
CEP120
TAF1A
ZRSR1
XPO1
PSIP1
ZNF257
KHDRBS1
SART3
SMARCB1
FIGNL1
ZNF230
KIAA0430
PHF6
RBM4
NUDT21
RBM12
TTC9C
ZSWIM3
NAP1L1
EIF2S3
PYGO2
SMARCE1
RBMX
RBMX2
HNRNPUL1
HNRNPA1L2
NDNL2
ADNP
ZNF510
C11ORF30
TXLNG
ZNF836
SUMO2
LAS1L
SF3B2
VWA9
CCT4
POLR3C
ZNF416
ZBTB9
TPGS2
FAM193A
HDAC2
TAF1
LMBR1L
CEP290
CENPJ
NFX1
KNSTRN
PARP11
XRCC5
BRCA1
PDS5A
TBCCD1
GLCCI1
TCEA1
API5
RSBN1L
SRP72
MED8
TLK1
CHD4
SYNCRIP
CPNE3
PNRC2
NPM1
SNX2
GABPA
ZNF585A
HSPB11
DCAF17
ZBTB2
SSR1
ZNF654
PIGB
MIS12
KLHDC7B
RAPGEF6
HBP1
PIBF1
LZTFL1
KIF27
CCDC146
UFM1
ZNF644
CCDC7
C5ORF24
NPC2
APH1A
CD164
SRBD1
VEGFC
SLC30A5
NHLRC2
ZDHHC5
CBWD7
TTC27
COPB1
LYSMD3
TMED7
PTPN9
PPIL4
ALG11
ITPR1
RSRC1
SS18
ZNF570
CRYBB2
SGMS1
GTF2H2C
ST7L
PEF1
SNTB2
TBCEL
PARN
ATP9B
CDR2
CYBRD1
DLG1
HDAC8
FCHO2
PRPSAP1
ITCH
TVP23C
TRAPPC13
HHIPL2
QPCTL
CDC73
SPCS2
YIPF1
GOLGB1
PDIA3
NHLRC3
ZNF814
ID2
RAB5C
RPEL1
SNX14
SACM1L
SLC5A3
INVS
LRRC58
UBXN4
FAF2
NUS1
STX5
MON2
MED13
ARFGEF1
MAP3K2
SEC23IP
TNRC18
ABCC10
ALG10
TRIM14
BRWD3
NEIL3
RAB8A
TMX1
STRA13
SENP6
SHPRH
ZBTB26
TRDMT1
PCNP
MED17
ANKRA2
ASH1L
ZNF891
PPP6R3
XPO7
ZNF484
KIT
ZNF43
ZNF766
TMEM50B
ZNF880
LIPT1
ZNF677
ZMYM4
ZNF614
ZNF507
RASA1
ZNF791
TMEM128
CCDC121
ZNF607
PUM1
MBTPS1
NELFE
UNC119B
TMEM222
IFT52
MED22
DHX40
C11ORF57
ZNF844
GEMIN8
RBM43
C12ORF10
IQCC
IRAK1BP1
C6ORF89
DALRD3
ANKRD54
MOK
PAPOLG
ZNF14
ZNF430
ZNF85
C11ORF58
ARRDC3
OR2A1
OR2A42
STT3B
CYP20A1
CAPN7
CRTAP
