"x"
"HSPD1P11"
"KCNH1-IT1"
"ST13P4"
"COX11P1"
"GLB1L2"
"PGAP1"
"TSTD2"
"FAM189A2"
"DPH6"
"CASC15"
"NRK"
"NUDT4"
"IRGQ"
"ST13P18"
"ANGPTL5"
"EMILIN3"
"CDK15"
"PCDHGA2"
"GXYLT2"
"HS6ST2"
"PDZRN3-AS1"
"NDNF"
"ZNF214"
"PDZRN3"
"ZNF704"
"RGS22"
"TXLNG"
"KIAA0895"
"ST13"
"RBFOX2"
"MIR99AHG"
"ADAMTS16"
"FMR1-AS1"
"VN1R48P"
"TEX38"
"EMCN"
"PTPN21"
"RPS4XP6"
"SNORD121B"
"PDP2"
"CCDC176"
"ZNF221"
"WFDC8"
"MTND1P32"
"SYNE1-AS1"
"FAM188B"
"IGSF3"
"LMO3"
"SLC1A1"
"LIPG"
"CEP70"
"CASC16"
"ZCCHC14"
"SLC2A3P1"
"TAB3-AS2"
"DCHS2"
"CDC20B"
"HOOK3"
"TOX3"
"ERI2"
"CYP51A1"
"CYP51A1P1"
"ARMC10P1"
"TRIQK"
"PRLR"
"MGST1"
"FAM115A"
"SSTR5"
"ARL1"
"C1ORF226"
"PAK7"
"HSPA4L"
"SMARCA1"
"PLA2G12AP1"
"DLG5-AS1"
"NOL3"
"KIAA1522"
"PLEKHA5"
"SLC16A2"
"WDR31"
"LSS"
"ALDH7A1P1"
"TMEM221"
"PEG10"
"RXFP3"
"GABRG2"
"CALN1"
"NTSR2"
"PHYHIPL"
"FNTB"
"LRRC38"
"TMEM14D"
"SRP9P1"
"ASB4"
"ERICH5"
"GFPT1"
"ZBED9"
"MIR3622B"
"RPL36AP43"
"RAB1A"
"EXPH5"
"TUBB2A"
"ATF3"
"LINC00710"
"ESRP2"
"UNGP1"
"PHLPP1"
"GLUD2"
"IFNWP2"
"RORB"
"SOWAHA"
"CANX"
"LRAT"
"PVRL3-AS1"
"PDE8B"
"CCNO"
"DUOX2"
"DUOXA2"
"KRT19"
"MDFI"
"LINC00857"
"FAM110C"
"TOM1L1"
"HUNK"
"NAV2"
"NAV2-AS1"
"PKP4"
"GPR143"
"LRRTM1"
"SEMA5B"
"C1QL1"
"CGNL1"
"CTB-178M22.2"
"DACT2"
"AK4"
"RPS10P18"
"IMMP2L"
"PTPRQ"
"BEND7"
"ARHGEF12"
"MSANTD3"
"DUSP14"
"NAV2-AS5"
"ACADL"
"PRDX3P4"
"SNORD116-27"
"LRP1B"
"GRID1"
"ZNRF1"
"LNX1"
"WWC2"
"MIR614"
"ST6GAL2-IT1"
"BMPR1A"
"BMPR1APS2"
"SLC20A2"
"CNTN4-AS2"
"ADCY9"
"RBMX2P2"
"SNX7"
"INHBA"
"SBDS"
"DIP2C"
"WASL"
"TMEM47"
"LINC00607"
"FOXL1"
"ZHX3"
"SPSB1"
"ANO1"
"ANO1-AS1"
"NBEAL1"
"AVPR1A"
"PTGIS"
"XKR4"
"KCTD4"
"SOX2-OT"
"HDAC11"
"PTPDC1"
"CPEB1"
"SPTBN4"
"GRK4"
"NKAIN2"
"AGAP1"
"MOBP"
"TUBB2B"
"LGI1"
"GPR37L1"
"PMP2"
"FSTL5"
"DCLK3"
"SV2B"
"HEPACAM"
"MT3"
"POU3F2"
"FEM1AP1"
"LCA10"
"OR7E158P"
"CCDC171"
"RPS10P20"
"SLC1A7"
"PODN"
"HIGD1AP11"
"CCDC144B"
"RHOBTB3"
"RNU6-26P"
"ABCA10"
"KLF15"
"VAT1L"
"PTGFR"
"EHBP1"
"GFRA3"
"RNA5SP268"
"TEAD1"
"CDC14B"
"SH3D19"
"COL5A3"
"MAPRE1P1"
"ERBB3"
"EIF2AP4"
"GAREM"
"LINC00517"
"TBX18"
"RNA5SP118"
"IGSF1"
"SFRP5"
"DDX50P2"
"FGF7"
"PMS2P10"
"RPL21P42"
"OTUD7B"
"CKB"
"VSTM5"
"RASD2"
"OXCT1"
"EIF4A2P4"
"ADAM21P1"
"MAP1B"
"C8ORF34"
"ASAP2"
"BMPR1APS1"
"OMD"
"COL21A1"
"FOXC2"
"LPHN3"
"FOXC1"
"HTR2A"
"SGIP1"
"ATP8B5P"
"TBX22"
"ARHGEF37"
"CAB39L"
"LSAMP-AS1"
"TMEFF2"
"MIR149"
"GNAL"
"FAF1"
"IPO7"
"KIAA1462"
"BTBD8"
"PRICKLE2-AS3"
"DIXDC1"
"OSR1"
"NCKAP1"
"SYNM"
"TRIM16L"
"SOGA3"
"SEMA3E"
"CYP4Z2P"
"OVCH2"
"CCDC169"
"MIPOL1"
"PPM1L"
"KANK1"
"PRDM6"
"HMGB1P39"
"CDC42BPA"
"RANBP3L"
"HHIP"
"BMP5"
"COPS2"
"BVES-AS1"
"PYGO1"
"USP54"
"RPL7P26"
"SNORD109A"
"DNAJC21"
"CLIP1"
"VDAC2"
"RGMA"
"OSBPL1A"
"OPN4"
"TMEM245"
"GJA1"
"JAM2"
"PCDHGA4"
"FAM162B"
"GLT8D2"
"PDPN"
"RAI2"
"ZNF664"
"KCTD8"
"PPIL6"
"SMAD9-IT1"
"ESYT3"
"LRRN4CL"
"BIVM"
"SLC25A21"
"MITF"
"ADAMTS19"
"VAX2"
"SERTAD4"
"SRMP1"
"PTGER3"
"GOLGA4"
"C11ORF74"
"GAS8"
"STC1"
"TTC30A"
"DYNLL1-AS1"
"PTCHD4"
"CRYBB2"
"LMLN-AS1"
"EFCAB6"
"PER3"
"LMX1A"
"DPCD"
"GAL"
"AMMECR1LP1"
"RD3"
"PCDHGA1"
"GTF2IRD1"
"SIX4"
"ZCWPW2"
"COL28A1"
"GABARAPL1"
"PLEKHA1"
"IFT22"
"MORN2"
"SPATA17"
"IKZF5"
"RAD54L2"
"MACC1-AS1"
"MYOC"
"APOD"
"OPHN1"
"TMEM132B"
"SHISA6"
"PLP1"
"LINC00461"
"GAP43"
"SEC14L5"
"KIAA1549L"
"KIF1B"
"NOS1"
"SOCS7"
"GATSL2"
"PPP1R1B"
"STMN4"
"FUT9"
"BRINP3"
"CDH22"
"WIF1"
"PAPPA-AS2"
"DACH2"
"SH3GL3"
"NKAIN1"
"PENK"
"CALB2"
"HS6ST3"
"CERS6"
"CERS6-AS1"
"DLAT"
"OXCT1-AS1"
"SMAP1"
"IPP"
"SIX2"
"DUSP27"
"PGPEP1L"
"HSPB1P1"
"KBTBD12"
"UBE2QL1"
"FNDC5"
"MYADML2"
"ST8SIA2"
"HIGD1B"
"GRIN2A"
"SCN2B"
"RBFOX1"
"MAEL"
"RWDD4P2"
"HLTF-AS1"
"LNX1-AS2"
"ZNF608"
"METTL15P1"
"KLF5"
"TACR1"
"CNGB3"
"OSR2"
"KIAA1024L"
"SERTM1"
"EMX2OS"
"MRPL30"
"NAV2-AS2"
"PDC"
"IL1RAPL1"
"RPS20P22"
"TCEAL5"
"KCNK1"
"RND2"
"FAM184A"
"MGAT4C"
"NAP1L1P1"
"SLC2A13"
"CEP170B"
"CACNB2"
"BMS1P7"
"C1ORF111"
"MSI1"
"FGFR2"
"NDUFAF2"
"LYRM2"
"NALCN-AS1"
"RAB3C"
"HCN1"
"PREPL"
"SCAMP1"
"UCHL1"
"REEP2"
"ICA1L"
"C8ORF86"
"PCDHGB1"
"OR13E1P"
"SLC6A17"
"RIMS4"
"GLRB"
"DRD2"
"ZFYVE9"
"FAM73A"
"NCS1"
"TMEM246"
"GPRC5B"
"RGR"
"NLGN1"
"CPE"
"SPRED3"
"PNMA2"
"NME5"
"MLF1"
"PCDHGC4"
"PCDHGC5"
"DPYSL5"
"FGF9"
"CTXN3"
"LPPR5"
"ELAVL3"
"CTNNA2"
"TMEM196"
"ATCAY"
"FZD3"
"RIMS1"
"AAK1"
"NMNAT2"
"SLC1A6"
"CACNG7"
"NRSN1"
"SNAP25"
"NGB"
"SYT4"
"TRIM9"
"PATE2"
"TRBV26OR9-2"
"CLVS2"
"CCK"
"GRM5"
"GRM5-AS1"
"CAMKV"
"AMER2"
"CLDN6"
"GAD2"
"ST8SIA3"
"MYT1L"
"AMER3"
"CPLX2"
"B4GALT6"
"CASKIN1"
"GPR139"
"MIR124-2HG"
"FABP7"
"VAX1"
"GNG5P2"
"EPHX4"
"ADCY8"
"WDR16"
"CFAP57"
"OSCP1"
"SPATA4"
"C11ORF70"
"PIH1D2"
"PCDHB1"
"UCHL1-AS1"
"EFCAB10"
"ALDH7A1"
"LRRTM3"
"FRRS1L"
"C19ORF26"
"PPP4R4"
"THOC7"
"PAQR3"
"PTPN11"
"THAP10"
"SLC25A23"
"TP53INP2"
"ARHGAP35"
"CSPG5"
"CIART"
"ELMOD1"
"RGAG1"
"MAPT-AS1"
"CNTNAP4"
"RNASEH1P2"
"SCOC"
"SERP2"
"DNM1"
"SNAP25-AS1"
"FGF14"
"PLA2G12A"
"AHI1"
"ARHGEF4"
"OR13J1"
"SYT3"
"TDRD6"
"CYP46A1"
"FEZF1-AS1"
"CNTN5"
"HMGCLL1"
"SYT12"
"ATP9A"
"LARP6"
"SHISA9"
"CELSR2"
"LZTS3"
"LINC00967"
"CTAGE3P"
"ELOVL2"
"LINC00844"
"FAM19A5"
"NRXN1"
"SLC6A1-AS1"
"RNGTTP1"
"FEZF1"
"SLC13A3"
"C8ORF46"
"ALAD"
"NOS1AP"
"SYBU"
"DPP10"
"CBLN4"
"NGEF"
"MAPK4"
"SHC3"
"RAPGEF4"
"MOCS2"
"FN3K"
"PFN2"
"IL17D"
"CAP2"
"JPH1"
"COBL"
"FAM155A-IT1"
"IQCJ"
"MACROD2-AS1"
"SLC7A14"
"ZNF112"
"SDHCP4"
"ZIC3"
"GLRA2"
"SNX18P14"
"AK4P6"
"LDHAL6CP"
"ZBTB20"
"ALG1L14P"
"CYP4F62P"
"FGF23"
"HSF4"
"CACNG4"
"CYP39A1"
"SLC25A30-AS1"
"BLID"
"GREB1"
"TSC22D1"
"PCA3"
"C9ORF92"
"SLC2A12"
"MLPH"
"OR2A4"
"HADHAP1"
"RPL5P2"
"TTLL7-IT1"
"SFTPA2"
"RPL21P13"
"CST1"
"FAM177A1"
"UNC13B"
"LUM"
"CX3CL1"
"FMO2"
"RPL7L1P12"
"ZNF385B"
"EPB41L5"
"ITGB6"
"FLRT3"
"LINC00113"
"ERICH2"
"LRRN4"
"PCDH1"
"HNRNPA1P8"
"GPRC5A"
"ARL5B"
"TCEA1P2"
"RAD23B"
"EIF3J"
"EIF3C"
"CSNK2A3"
"IPO7P2"
"DLEU2L"
"OLA1"
"ICMT"
"EEA1"
"WDFY3-AS1"
"ZMYM4-AS1"
"ZNF770"
"GDF5"
"FGF2"
"C12ORF80"
"DNMBP-AS1"
"LINC00393"
"EIF1AXP1"
"IL1RAPL2"
"EGFR-AS1"
"B4GALT2"
"DCBLD2"
"MLIP-IT1"
"HAS2"
"IL20RA"
"IL6STP1"
"TWIST1"
"MBTPS2"
"FAM115B"
"KRT9"
"TYRP1"
"IL22RA1"
"COA7"
"RAB5A"
"RPL7P22"
"HSPA9P1"
"CDKN1A"
"APOOL"
"LINC00703"
"OPA1-AS1"
"HBS1L"
"SPATA18"
"TUFT1"
"FBXO27"
"ARSJ"
"PLOD2"
"SNORA14B"
"FABP9"
"KRTAP19-5"
"OR10A6"
"PRR9"
"FLG2"
"HMGB3P8"
"OR7E89P"
"LINC00302"
"DPRXP1"
"ADAMTS18"
"MKL2"
"TLL1"
"C3ORF55"
"NPM1P13"
"PES1P2"
"FGF16"
"AQPEP"
"HRASLS5"
"RWDD1"
"MEDAG"
"LPL"
"LHX6"
"NEGR1"
"EBF2"
"SLC17A7"
"HAS2-AS1"
"PDGFRL"
"RNA5SP452"
"MIR4524B"
"LOC100421166"
"PCYOX1"
"KLHL25"
"JUN"
