"x"
"RPS2P5"
"RPL7AP30"
"RPS5"
"RPS2P46"
"NOA1"
"RPL4"
"RPS18P12"
"RPL4P4"
"RPL7AP31"
"RPS14"
"GNB2L1"
"RPL18A"
"EIF3F"
"EIF3FP3"
"RPL7AP6"
"RPL7AP11"
"RPL18AP3"
"RPS18"
"RPL27"
"HEATR1"
"RIC1"
"UTP14A"
"APEX1"
"EIF3I"
"PDCD11"
"RPS11P5"
"NPM1P39"
"SPTY2D1"
"RPL8"
"RPLP1"
"RPS3A"
"RPS3AP26"
"RPS3AP5"
"RPS3AP25"
"RPS3AP6"
"GLTSCR2"
"FAU"
"RPS3"
"RPS7P1"
"PARP16"
"TOP1MT"
"RPL15P3"
"RPL35P1"
"FAM175A"
"RPS4X"
"RPL23"
"RPS25"
"RPL23A"
"RPL30"
"RPS23"
"RPS23P8"
"RPL19"
"RPS8"
"RPL7"
"RPS11"
"FBL"
"RPS15A"
"RPS27"
"EIF3E"
"RPL32"
"EIF4BP6"
"RPL26"
"RPS13"
"RPS16"
"RPL13A"
"RPL12P4"
"EIF4B"
"EIF3FP1"
"RPS24"
"EIF3H"
"RPL29"
"RPL29P11"
"CCDC97"
"RPL5"
"EIF2S3"
"NPM1P27"
"RPL24P4"
"NPM1"
"RPL5P4"
"RPL10A"
"RPL13AP5"
"RPL10AP6"
"EIF4BP7"
"CDKAL1"
"NME6"
"RPL12"
"BTF3"
"NSA2"
"EIF3G"
"RPL14"
"PCBP2"
"RPL14P1"
"CCNT1"
"RPL41"
"SNHG5"
"SETDB1"
"NUP160"
"RPL7A"
"RPS2P55"
"IGBP1"
"IMPDH2"
"EEF1B2P3"
"RPL41P1"
"RPL13"
"CHD1"
"RPL35"
"ZXDC"
"RPL11"
"RPS6"
"RPS12"
"ZNF264"
"RPS7P11"
"RPL37P2"
"RPL39P36"
"RPL39P3"
"EIF3D"
"RPS29"
"UBA52"
"SF3B1"
"UBXN1"
"ZNF581"
"LENG1"
"RPL13AP25"
"RPLP2"
"BRD4"
"NOC4L"
"RPL39"
"APBA3"
"MED16"
"SPSB3"
"RPL6"
"RPL6P27"
"TRIM28"
"CCDC174"
"KHNYN"
"EIF2D"
"RBMX"
"ZC3H10"
"RPL10"
"EEF1D"
"EEF2"
"HSPD1P11"
"SCAF11"
"DUTP2"
"RPL10AP2"
"ZNF431"
