"x"
"ZSCAN5C"
"CTSL3P"
"GNGT1"
"SCARNA15"
"MIR4492"
"HNRNPA3P13"
"CGA"
"RPS10P2"
"TMCO5B"
"UBE2CP3"
"LINC00871"
"HBA2"
"CHEK2P2"
"SNORA31"
"MIR34A"
"RNA5SP382"
"RPL31P7"
"HELT"
"OR2G6"
"HBE1"
"VCX3A"
"HNRNPA1P44"
"RNA5SP425"
"AQP2"
"RNA5SP301"
"TPD52L3"
"MAGEC1"
"PSKH2"
"UBE2E2-AS1"
"CNOT7P1"
"ZCCHC16"
"HYPM"
"KRT8P20"
"NPSR1-AS1"
"HSPD1P5"
"LINC00345"
"PSPHP1"
"OSTCP1"
"SDAD1P2"
"LINC00454"
"SLC25A51P1"
"RPL5P32"
"RPS7P2"
"PATE1"
"OR2W2P"
"RPL12P11"
"FDPSP5"
"ZNF969P"
"IFNA14"
"TGIF2LX"
"OR5H6"
"UGT1A11P"
"HIST1H2AA"
"DSCR8"
"SPATA31D3"
"TEX13A"
"WASF3-AS1"
"MIR5091"
"ZNF385D-AS1"
"KRT18P1"
"CEACAMP10"
"CTAG2"
"HRG"
"SPP2"
"APOA2"
"KCND3-AS1"
"FETUB"
"CPLX4"
"MIR130B"
"LINC00927"
"BCRP2"
"SLC9B1P3"
"C10ORF120"
"CCDC172"
"BNIP3P1"
"GAMT"
"SNORD116-12"
"MYL10"
"KNOP1P4"
"OR7E155P"
"PRDX6"
"TMEM8C"
"CLTCL1"
"GAPDHP44"
"SLC25A6P5"
"MT1XP1"
"RPS26P4"
"AGBL1-AS1"
"MYF5"
"FGF21"
"GTF2F2P1"
"RDX"
"MIR140"
"EIF4BP2"
