"x"
"ASCL5"
"RNA5SP187"
"HIST1H2AK"
"MSI2"
"FAM227B"
"DANCR"
"KIAA0895"
"FDXR"
"CTU1"
"LENEP"
"CBY3"
"CLUHP3"
"RIC3"
"TAS2R9"
"MIR181A2HG"
"SPINT2"
"HIST2H2BD"
"ZNF692"
"C9ORF142"
"YDJC"
"KRT18P25"
"MIR106B"
"C1ORF220"
"PFDN6"
"RITA1"
"SMG5"
"C1ORF134"
"LINC00614"
"BRWD1-AS1"
"AQP4-AS1"
"MRPL48"
"ATPIF1"
"MRPS17"
"VWA7"
"NUP62"
"IFNLR1"
"MAP3K9"
"UQCC2"
"APOO"
"LINC00202-1"
"FAM71E1"
"COMMD5"
"PGAP2"
"VWDE"
"SNX18P3"
"CACNA1D"
"SNAP47-AS1"
"RAP1GAP"
"ZBED9"
"TPRN"
"CTAGE7P"
"CNKSR1"
"RAB15"
"MIEF2"
"KRT18P17"
"CATSPER3"
"H2AFY2"
"FAM90A21P"
"ANK3"
"FBXO2"
"DIRAS3"
"TRAPPC12-AS1"
"SLC10A5"
"FOXD4L1"
"WFIKKN1"
"SYNGR4"
"SPATA31C1"
"GNRHR"
"TAS2R8"
"LIN7B"
"SBK1"
"BZRAP1"
"ROGDI"
"DNAJC12"
"SVIP"
"GPR61"
"EMC10"
"RSG1"
"ZNF444"
"OSTCP2"
"MAMDC4"
"C9ORF163"
"GSTO2"
"C21ORF88"
"FBXO44"
"FAM169A"
"LMTK3"
"NPM2"
"KIAA1875"
"FBXO16"
"SAMD12"
"ANKRD18A"
"VN2R17P"
"GNG7"
"NRG1"
"BEX2"
"LHFPL1"
"DNAJC3-AS1"
"GRK1"
"GPR98"
"MIR600HG"
"PDXP"
"TNIK"
"SSX2IP"
"MANEAL"
"RAB3IP"
"PTPN20CP"
"PRSS54"
"LRFN2"
"CDH4"
"ARMC3"
"SLC25A41"
"OR2T4"
"CHAT"
"AK4P6"
"RHBDF1P1"
"OR1F1"
"MIB2"
"EMC9"
"THOP1"
"PRKCZ"
"HIST2H2BE"
"EEF1GP1"
"FKBP4"
"STARD10"
"XK"
"MAGIX"
"ATP1B1"
"ARHGEF38-IT1"
"HIST1H3E"
"SEMA4B"
"RPS12P26"
"UBE2Q2P2"
"KRT8P8"
"APEH"
"MC2R"
"IGHV3-38"
"ACOT8"
"MPI"
"DCLRE1A"
"OMA1"
"HIST1H2BD"
"RPS4XP10"
"HIST1H1T"
"RNF167"
"IGLV1-50"
"PGAM5"
"SH3BP5L"
"HIST3H2BA"
"MRPL52"
"PGBD4"
"TEX28P1"
"ATP6V1G3"
"HIST1H2AE"
"HIST1H3D"
"HIST1H1PS1"
"HIST1H4E"
"HIST2H2BF"
"OR4F7P"
"OR52I1"
"CCDC67"
"RAD54B"
"TIMM17B"
"SPATA2"
"SEMA4D"
"CA5BP1"
"NR6A1"
"RNF43"
"LINC00501"
"GIF"
"ATG4D"
"CNNM4"
"B4GALNT3"
"RPS3AP40"
"KRT8P37"
"RPS24P17"
"SLC10A2"
"OR6K6"
"FAM47A"
"OR10G9"
"KRT8P35"
"MRGPRX4"
"OR6C65"
"OR2T11"
"DNTT"
"FBRSL1"
"SCT"
"DDX11L2"
"TMUB1"
"DLEU1"
"ETV4"
"SLC44A5"
"FAM220BP"
"CLDN25"
"SALL1P1"
"DSCAM-AS1"
"ATP4B"
"LDLRAD1"
"TUBA4B"
"OR8H3"
"PRKACG"
"OR6C70"
"IFNA17"
"OR51D1"
"CTAGE10P"
"NIPSNAP1"
"SIRT4"
"MIR1199"
"SLC13A1"
"CDH9"
"MZT2A"
"MIR1257"
"TBX10"
"TMEM177"
"GAS2"
"GALR3"
"MTND4P11"
"GLS2"
"SLC22A31"
"OR6M1"
"PYCR1"
"ZNF710"
"ASB16"
"PKMP1"
"DUSP28"
"RAI1-AS1"
"EGF"
"DOK7"
"SLC35G3"
"PPP2R4"
"PTGES2"
"ATP5G1"
"CEP85"
"GOT2"
"PARS2"
"PPIL1"
"LMO7"
"PPIAP16"
"FGGY"
"INADL"
"CLDN12"
"FAM160A1"
