"x"
"TMLHE-AS1"
"SLC25A53"
"MPL"
"HS3ST1"
"CBX1P4"
"PHF1"
"SMDT1"
"ZNF181"
"PPP1R3E"
"GKAP1"
"MRPS18CP6"
"SELK"
"MLLT6"
"HFM1"
"ZNF540"
"CBX3P4"
"ZNF253"
"ME3"
"BEND5"
"CTB-12O2.1"
"KCNQ1-AS1"
"WDR13"
"C21ORF62"
"LINC00315"
"CASP9"
"CXORF67"
"ZNF853"
"MYO15A"
"LONRF2"
"ZNF835"
"CROCCP4"
"CREM"
"ADHFE1"
"SULT1C4"
"SPATA25"
"TDGF1"
"TMEM120A"
"SLC40A1"
"ATRNL1"
"HCG14"
"ZNF620"
"SNRPN"
"HCG9"
"DKFZP779L1853"
"OR10AD1"
"PDE6B"
"ECHDC2"
"MMP21"
"RGL3"
"SNORA47"
"GNA14"
"ERVK13-1"
"ZNF76"
"MIR568"
"PRSS50"
"CCDC110"
"PRORSD1P"
"NRL"
"TBC1D29"
"MSANTD1"
"RPL3P5"
"IMPA1"
"ZNF564"
"STK33"
"SOS1-IT1"
"ATP8A1"
"KHDRBS2"
"LINC00092"
"CALCA"
"CEP70"
"EFCAB2"
"LYSMD2"
"KIF21B"
"HEXDC"
"FAM177B"
"CTC1"
"LINC00494"
"CCDC159"
"KCNH7"
"LAIR2"
"KLRD1"
"IGKV2D-23"
"CRYBB1"
"GPR34"
"C1QB"
"C1QC"
"MS4A14"
"MS4A4A"
"MS4A7"
"TMEM150B"
"CCR5"
"SIGLEC12"
"TFEC"
"MSR1"
"EBAG9"
"GPRC6A"
"FBXO9"
"HMGN5"
"TSPAN12"
"NDUFAF7"
"DNAJC19"
"CYP4V2"
"C4A"
"C4B"
"CYP21A2"
"CYP21A1P"
"COLEC11"
"PIGP"
"AKAP7"
"CEACAM16"
"ZNF641"
"SLC16A9"
"APIP"
"EXOC6"
"PABPN1L"
"SRP14-AS1"
"LINC00880"
"LRRN2"
"FXYD2"
"RNU6-8"
"VN1R85P"
"CDIP1"
"NXF5"
"KLHDC9"
"SLC2A11"
"KCNC4"
"MTHFD2P1"
"MIR3936"
"HMGN3"
"A2M"
"A2M-AS1"
"SLCO2B1"
"GYS2"
"CACFD1"
"BEND7"
"PRSS46"
"ITPR1-AS1"
"MUSTN1"
"ADCY5"
"MERTK"
"SORBS2"
"PACS2"
"PPP1R9A"
"HERC2P3"
"HERC2P2"
"ZMAT1"
"CTD-2201I18.1"
"CBX7"
"NIPSNAP3B"
"SNURF"
"SFMBT2"
"SERPINB6"
"NECAB3"
"ZBTB10"
"GUCY1A3"
"RPL7L1P9"
"LINC00693"
"TGM2"
"COLCA1"
"SLC25A34"
"CPO"
"CHN2"
"VIP"
"KRT18P17"
"KRT18P4"
"CATSPER3"
"PTPRN2"
"TMEM163"
"C4ORF50"
"JAKMIP1"
"PRSS51"
"AIFM3"
"FAM149A"
"CPLX1"
"PCDH17"
"LINC00299"
"MKKS"
"CHST1"
"IGIP"
"LRRC4C"
"MROH8"
"LNP1"
"SARAF"
"C18ORF32"
"MIR1250"
"CXXC4"
"SYN1"
"BZRAP1"
"DSCAML1"
"PEG3"
"ROGDI"
"POU5F1P6"
"ILDR2"
"C18ORF42"
"TMEM25"
"NPIPP1"
"HMGB3P22"
"IQSEC3"
"UNC79"
"AMIGO1"
"VWA5B2"
"DNAJC12"
"PARD6A"
"SEMA6B"
"NCAM1"
"LY6G5C"
"WDR11-AS1"
"SVIP"
"RCHY1"
"BRICD5"
"DGKG"
"PAIP2"
"STX16-NPEPL1"
"SYT2"
"RGS7BP"
"MAMDC4"
"GNG7"
"DNAJC3-AS1"
"GRK1"
"GPR88"
"ATP1B2"
"CDK18"
"FEZF1-AS1"
"CNTN5"
"HMGCLL1"
"C8ORF46"
"FN3K"
"KALRN"
"SHD"
"NPSR1"
"CRELD1"
"ACOXL"
"BPIFA4P"
"TGFB3"
"RCC2P6"
"RNA5SP490"
"KIF5C"
"PTCHD2"
"POU1F1"
"SPATA31A7"
"ARHGAP42P1"
"FAM19A1"
"SPOCK3"
"PTPRB"
"SLC9A3R2"
"PZP"
"STARD8"
"DENND4B"
"SPDYE2B"
"PLA1A"
"LINC00487"
"GPRIN3"
"KCNK17"
"PRKAR2B"
"NOTCH4"
"USHBP1"
"ACACB"
"TCF15"
"MARC1"
"ALDH1A1"
"PDE4C"
"DPCR1"
"OFD1P10Y"
"IGLV3-10"
"IGHV2-70"
"IGLV1-40"
"SLC15A2"
"ITLN1"
"CASC9"
"IL23R"
"ABCD1"
"SNAI3"
"LONRF3"
"IGHG3"
"HK3"
"LILRA6"
"LILRB2"
"GZMA"
"NLRP12"
"FCN1"
"PRF1"
"KIR3DL2"
"NCR1"
"IGHV1-18"
"IGHJ6"
"IGKV3-15"
"IGHV1OR15-3"
"TRGV10"
"CXCR2P1"
"IGHV4-34"
"IGHV1-3"
"IGHM"
"CCL5"
"IGHJ4"
"CD48"
"GZMK"
"SH2D2A"
"IGHJ5"
"PDCD1"
"TRGV3"
"LINC00861"
"FCRL5"
"GVINP1"
"STAB1"
"IGHG1"
"IGHV1-24"
"IGHV3-33"
"IGHG2"
"MZB1"
"IGKV3-11"
"IGKV1-5"
"IGHGP"
"IGLV6-57"
"IGKV1-12"
"IGHV3-30"
"ZDHHC20P1"
"IGLV4-60"
"IGKV1D-13"
"CHRM3-AS2"
"FAM46C"
"IGKV1-27"
"IGKV1-9"
"IGKV1-8"
"IGKV1-37"
"IGLV8-61"
"IGHV3-20"
"IGKV2-28"
"IGHV3-7"
"GABRR2"
"BCL2L11"
"CARD8"
"P2RY8"
"HCST"
"CORO1A"
"CARD11"
"CD8A"
"HEATR9"
"MIR5196"
"MX1"
"IFNAR2"
"BPI"
"CXCR4"
"ARHGAP25"
"NLRC3"
"CEACAM21"
"IRF9"
"KIR2DL4"
"IL10"
"FCGR1B"
"KLRC1"
"MS4A6A"
"IL10RB-AS1"
"XCL1"
"ABI3"
"CD53"
"ARHGAP4"
"CD37"
"PARVG"
"SASH3"
"WAS"
"CCDC88B"
"ITGAL"
"EBI3"
"LY86"
"NCF1"
"KLRB1"
"PCED1B-AS1"
"CD180"
"NCF1B"
"NCF1C"
"SCIMP"
"RPL9P33"
"TRBV3-1"
"PLCB2-AS1"
"TLR7"
"PIK3CG"
"TRGJ2"
"TRGV2"
"FCRL3"
"TMIGD2"
"IL12RB1"
"CD19"
"POU2AF1"
"ZBP1"
"SIGLEC5"
"ARHGAP9"
"VAV1"
"C1ORF200"
"FASLG"
"FCRL1"
"FCRL2"
"KCNE3"
"LILRB1"
"KLHL6"
"ATP5G2P3"
"S100Z"
"RASAL3"
"RASGRP2"
"DPEP3"
"SNX20"
"RCSD1"
"IFNG-AS1"
"PAX5"
"IGLC5"
"IGHJ1"
"IGHJ2"
"FAM159A"
"TREML2"
"MPP1"
"AIF1"
"TYROBP"
"SLC11A1"
"C3AR1"
"FCGR2A"
"FCGR3A"
"CYTH4"
"CYBB"
"PLCB2"
"LAIR1"
"TBXAS1"
"SAMSN1"
"CCL3"
"CCL4"
"MNDA"
"CCR1"
"AOAH"
"SIGLEC9"
"CD86"
"CD300C"
"CD300LF"
"LILRB4"
"CD300E"
"GZMH"
"LILRA5"
"VNN2"
"CLEC4E"
"HCG27"
"VN1R105P"
"CCL3L1"
"CCL4L1"
"SIGLEC7"
"CXORF21"
"CCL4L2"
"EMR1"
"LILRA1"
"LILRB3"
"RGS18"
"OSM"
"ALOX5AP"
"ITGAM"
"RNASE2"
"LILRA2"
"SIRPB2"
"SIGLEC14"
"FPR2"
"TLR8"
"RNF166"
"GCA"
"PTCRA"
"TUBB1"
"CMPK2"
"SUMO1P1"
"LILRP1"
"TREML4"
"FCGR1C"
"FCGR1A"
"UNC13D"
"LRRC25"
"KIR2DL3"
"CEBPE"
"FCAR"
"LILRA3"
"CD80"
"ARRB2"
"FCER1G"
"FYB"
"GOLGA5P1"
"C22ORF34"
"CD244"
"SLA2"
"GNGT2"
"GBP5"
"PSTPIP1"
"C1QA"
"C1ORF162"
"GZMB"
"KIR2DS4"
"KIR3DL1"
"KIR3DX1"
"TRGJP1"
"GNLY"
"SCARF1"
"GBP4"
"PTPRC"
"DOK3"
"MYO1F"
"BIN2"
"CSF3R"
"ITGAX"
"SIGLEC10"
"CLEC6A"
"C9ORF139"
"MEFV"
"CCRL2"
"LAT2"
"S100A12"
"MCEMP1"
"SELL"
"HNRNPA3P2"
"CEACAM3"
"PADI4"
"C19ORF38"
"PROK2"
"ITGAD"
"PKN1"
"NLRP3"
"C5ORF56"
"CLEC4D"
"MIR223"
"CABP4"
"EMR3"
"TRGC2"
"TRGC1"
"TRGV9"
"TRGJ1"
"DYTN"
"OR52K2"
"VSTM1"
"IGKV1D-8"
"CR1"
"EAF2"
"POLR2CP"
"HNRNPA1P70"
"NKG7"
"PHOSPHO1"
"CD38"
"KLRG1"
"FLOT1"
"GIMAP4"
"FAM78A"
"RBM38"
"DYSF"
"KIAA0040"
"CX3CR1"
"LINC00987"
"RAB39A"
"SSTR2"
"MPO"
"KIR2DP1"
"LINC00694"
"KIR2DL1"
"SLC24A4"
"CHST15"
"CD22"
"CLDND2"
"SIGLEC16"
"HERC5"
"RUFY4"
"SLAIN1"
"IQSEC1"
"EOMES"
"TMEM170B"
"LRRC4"
"RNU6-16P"
"MIR3665"
"RARRES3"
"CXCL10"
"OR4F7P"
"JSRP1"
"COLQ"
"TUSC2"
"HNRNPKP3"
"ZHX2"
"AGBL3"
"MAG"
"PLIN5"
"SPATA41"
"MAN2A2"
"GIMAP7"
"IGKV1D-27"
"DERL3"
"NOS3"
"A2MP1"
"CASP16"
"NCAM1-AS1"
"HMGN1P37"
"BST2"
"SIGLEC11"
"MYO7A"
"ADORA3"
"C10ORF11"
"ABCB1"
"HNRNPA1P9"
"RNF130"
"KIAA1147"
"BTBD17"
"C19ORF67"
"GPM6A"
"MYO15B"
"CALCP"
"MGAT4A"
"YWHAQP5"
"ERO1LB"
"CHRNA7"
"GHRLOS"
"ATP6V0E2-AS1"
"GPR45"
"LCN12"
"ITPK1-AS1"
"BEND4"
"ST6GALNAC3"
"DNMT3A"
"MEF2C"
"PTP4A2P2"
"LINC00957"
"RSAD2"
"GRAMD1A"
"KCNN3"
"MEP1AP4"
"SUPT20HL2"
"GPA33"
"BATF2"
"IGLV2-11"
"IGHV3-49"
"IGKV1D-16"
"IGHV4-4"
"IGKV2D-29"
"IGHV3-72"
"IGHV3-73"
"IGHV4-61"
"IGLV10-54"
"ABHD3"
"GPR82"
"FUCA1"
"IGHV3-15"
"IGKV2-30"
"IGKV3-20"
"IGHV3-23"
"IGHV4-59"
"IGHV6-1"
"IGHV4-55"
"IGKV5-2"
"IGKV1D-12"
"IGLV4-69"
"IGKV4-1"
"IGLV7-46"
"LGALS9"
"HES6"
"ABCC13"
"B3GNT7"
"PDE3B"
"NEUROG3"
"NR3C2"
"GBA2"
"OSBPL7"
"NKX6-3"
"IFNA21"
"EIF4E3"
"YPEL1"
"CARNS1"
"CDH23"
"RHOU"
"IFNW1"
"SNAP91"
"PRKCQ"
"PROSC"
"PGPEP1"
"LGALS17A"
"SCT"
"COX17"
"COX17P1"
"DDO"
"HAGH"
"ENPP4"
"LDLRAD4"
"HHATL-AS1"
"ACSL6"
"CCDC13"
"WDR38"
"DTHD1"
"UROC1"
"VSIG4"
"OR52I2"
"PTTG2"
"SUOX"
"PCBD1"
"KLKB1"
"ALDH1L1"
"OCEL1"
"CFI"
"CDK2AP2"
"MARC2"
"SLC25A42"
"ADAMTSL2"
"THPO"
"CLYBL"
"DHTKD1"
"ENPP7"
"SLC28A1"
"FAM151A"
"ZNF729"
"TTC36"
"ACAA1"
"NTRK1"
"RASSF4"
"TM4SF18"
"P2RY6"
"EPOR"
