"x"
"ING2"
"TSTD1"
"PAWRP1"
"ENPP5"
"ST13P16"
"DLX2"
"CALCA"
"MTND4P9"
"CDK2AP2P1"
"LRRIQ3"
"GCLM"
"UCHL3"
"EZR"
"AOX2P"
"SLC25A52"
"GAPDHP48"
"PPY2"
"LINC00467"
"CBX4"
"FAM167A"
"TEX35"
"NAV2-AS5"
"PSMC1P2"
"PRKRIRP3"
"PCDH9"
"MIR4500HG"
"MT3"
"MAGEB2"
"IGSF11-AS1"
"MTCO2P1"
"MIR661"
"GPR155"
"GAB4"
"KRT8P48"
"RAPSN"
"SCN9A"
"BMP5"
"ELAVL4"
"GPR123"
"EGR4"
"INSM1"
"CLVS1"
"ALG3P1"
"RAB3IP"
"AQP4"
"RNASEH1P2"
"TRBV20OR9-2"
"SORCS3-AS1"
"FAM230C"
"NPFFR2"
"RAB3B"
"NXF3"
"CXCL8"
"CCL20"
"GPRC5D"
"LINC00393"
"FRMPD1"
"KRTAP4-4"
"LCE1C"
"THEM5"
"IL1F10"
"RNASEH2CP1"
"MIR567"
"KRT83"
"MKRN9P"
"AKR1C5P"
"ANGPTL4"
"LINC00505"
"ACOX1"
"ABCB11"
"ABHD5"
"GPD1"
"PFKFB1"
"DGAT2"
"MARC1"
"NWD2"
"UCN3"
"FFAR4"
"AKR1B15"
"CYMP"
"TTC9"
"WFDC12"
"ANXA8"
"HNRNPLP1"
"IL36RN"
"SNX18P26"
"LINC00160"
"CREG2"
"NPY2R"
"SAA1"
"SAA2"
"SAA2-SAA4"
"C1GALT1"
"TCEB1P2"
"RPS8P6"
"ZC3H12A"
"LAMB3"
"LINC00589"
"SOX9"
"BEST3"
"CLLU1OS"
"CYP2AB1P"
"TLX1NB"
"AMTN"
"MTND5P15"
"OR13F1"
"PCED1CP"
"ACTBP9"
"RPL32P33"
"CSF2"
"AKR1C4"
"STK17A"
"FCRLA"
"HIST1H3I"
"TNFSF13B"
"KLF1"
"CAMP"
"IGHV3-16"
"TRBV1"
"RELT"
"FLT1P1"
"STAC3"
"LINC00371"
"HIST1H2BC"
"CENPN"
"SMPD3"
"DENND1B"
"TLX2"
"NTSR1"
"NEUROG3"
"LIPH"
"CALR4P"
"ACTBP13"
"DEFA6"
"PTCD2P2"
"LDHAL6EP"
"FGD4"
"SLC7A5"
"FOXR2"
"SNORA25"
"LINC00322"
"LINC00226"
"IGHV3-47"
"IGLV2-34"
"ELL2"
"ELL2P1"
"HK2"
"BIN2P1"
"RNU5A-1"
"CT45A5"
"PPP6R2P1"
"HIST1H2AB"
"IGKV1OR2-108"
"SUMO1P2"
"GAGE2A"
"BCORP1"
"SCRT2"
"PEX5L-AS1"
"KIRREL3-AS2"
"POU4F1"
"CXADRP3"
"PHF5CP"
"WI2-2373I1.2"
"GYG1P3"
"LINC00265-3P"
"GAGE12I"
"SNORD105"
"ATP5JP1"
"TMEM225"
"ARF4P4"
"POM121L8P"
"TRIM60"
"CUBNP2"
"OR5AN1"
"ZCCHC13"
"MAPK6PS4"
"MTCO3P2"
"IL37"
"BTF3L4P1"
"ALG1L5P"
"ZBTB8OSP1"
"RNA5SP492"
"FBXO36-IT1"
"PGAM1P7"
"HMX3"
"KRT18P59"
"RNF151"
"RBP4"
"CHRNA9"
"KRT25"
"C10ORF115"
"RPS27AP3"
"BSND"
"TSPY2"
"EEF1A2"
"PAX7"
"OTX2-AS1"
"ZIC5"
"ZIC2"
"EIF4E1B"
"SPHKAP"
"DDX3Y"
"TXLNGY"
"KDM5D"
"RPS4Y1"
"KALP"
"CDY4P"
"EIF1AY"
"UTY"
"TTTY15"
"PRKY"
"TMSB4Y"
"DPRXP5"
"NAP1L1P2"
"ZNF839P1"
"USP9Y"
"FAM224A"
"ZFY-AS1"
"TTTY14"
"GGTLC1"
"MIR657"
"NKAIN1P1"
"ARSDP1"
"LINC00278"
"ZNF885P"
"OR7E26P"
"HSFY3P"
"NLGN4Y"
"DSCAM-AS1"
"MYRFL"
"ACSL6"
"CCDC162P"
"PDCL3P7"
"SNORD13"
"SNRPGP9"
"OR5H1"
"OR8B8"
"FAM58BP"
"KRTAP15-1"
"PYDC2"
"OR10J3"
"MIR616"
"GLRX"
"SYCE3"
"PNPO"
"PPIF"
"RNF128"
"HSPD1P1"
"CA2"
"SEMG2"
"ATP6V0D2"
"RASSF4"
"TMCO5B"
"HRSP12"
"LINC00659"
"KLHL6-AS1"
"C5ORF47"
"LDHC"
"TSPAN33"
"MTFP1"
"HMGN2P7"
"FAM24A"
"TRGVA"
"IL27"
"MTTP"
"UGT1A4"
"GABRR3"
"ATP5A1P5"
"TRGJP"
"MIR4653"
"GSTA7P"
"TAS2R2P"
"NPHS2"
"C4ORF51"
"MIR3944"
"SPO11"
"EPB41L4B"
"GATM"
"MAFA"
"FBP2"
"SLC16A10"
"VDAC1"
"CYCS"
"DIRC2"
"FTCDNL1"
"MT1XP1"
"AFG3L2P1"
"NDUFB1P1"
"VDAC1P2"
"RRAGD"
"P2RY2"
"ARGFX"
"VSTM2A"
"STEAP3"
"ATP5G1P6"
"ARSFP1"
"IBSP"
"LINC00603"
"OR4D12P"
"TUBBP9"
